,area,business_code,value
24534,167200,K,9.0
24535,167300,K,6.0
24536,167400,K,15.0
24537,167501,K,3.0
24538,167600,K,15.0
24539,167700,K,3.0
24540,167800,K,18.0
24541,167900,K,3.0
24542,168001,K,9.0
24543,168101,K,9.0
24544,168200,K,6.0
24545,168300,K,12.0
24546,168400,K,3.0
24547,168501,K,6.0
24548,168502,K,21.0
24549,168600,K,6.0
24550,168701,K,9.0
24551,168800,K,15.0
24552,168901,K,9.0
24553,169000,K,3.0
24554,169100,K,18.0
24555,169200,K,30.0
24556,169301,K,21.0
24557,169401,K,6.0
24558,169500,K,3.0
24559,169600,K,6.0
24560,169700,K,27.0
24561,169800,K,12.0
24562,169901,K,27.0
24563,170001,K,54.0
24564,170101,K,21.0
24565,170201,K,15.0
24566,170300,K,30.0
24567,170400,K,9.0
24568,170501,K,66.0
24569,170502,K,60.0
24570,170600,K,18.0
24571,170700,K,12.0
24572,170802,K,18.0
24573,170803,K,6.0
24574,170901,K,12.0
24575,171000,K,
24576,171101,K,18.0
24577,171201,K,18.0
24578,171300,K,6.0
24579,171400,K,9.0
24580,171501,K,15.0
24581,171502,K,12.0
24582,171601,K,24.0
24583,171700,K,15.0
24584,171801,K,15.0
24585,171803,K,6.0
24586,171901,K,18.0
24587,172001,K,12.0
24588,172100,K,30.0
24589,172201,K,15.0
24590,172300,K,15.0
24591,172401,K,36.0
24592,172500,K,9.0
24593,172601,K,3.0
24594,172700,K,15.0
24595,172800,K,42.0
24596,172900,K,18.0
24597,173000,K,21.0
24598,173100,K,24.0
24599,173201,K,42.0
24600,173202,K,30.0
24601,173300,K,39.0
24602,173400,K,30.0
24603,173500,K,21.0
24604,173600,K,3.0
24605,173700,K,9.0
24606,173801,K,21.0
24607,173901,K,21.0
24608,173902,K,45.0
24609,174001,K,33.0
24610,174100,K,21.0
24611,174200,K,24.0
24612,174300,K,9.0
24613,174400,K,6.0
24614,174500,K,9.0
24615,174601,K,12.0
24616,174701,K,6.0
24617,174801,K,15.0
24618,174901,K,21.0
24619,175001,K,30.0
24620,175002,K,18.0
24621,175100,K,6.0
24622,175201,K,0.0
24623,175301,K,42.0
24624,175302,K,51.0
24625,175401,K,15.0
24626,175501,K,66.0
24627,175601,K,24.0
24628,175700,K,30.0
24629,175801,K,39.0
24630,175901,K,57.0
24631,175902,K,39.0
24632,176000,K,24.0
24633,176101,K,60.0
24634,176201,K,39.0
24635,176202,K,36.0
24636,176301,K,0.0
24637,176400,K,21.0
24638,176500,K,30.0
24639,176600,K,30.0
24640,176700,K,18.0
24641,176800,K,24.0
24642,176900,K,54.0
24643,177000,K,30.0
24644,177100,K,33.0
24645,177200,K,36.0
24646,177300,K,30.0
24647,177400,K,18.0
24648,177500,K,15.0
24649,177600,K,30.0
24650,177700,K,57.0
24651,177800,K,12.0
24652,177901,K,36.0
24653,178000,K,39.0
24654,178100,K,39.0
24655,178201,K,15.0
24656,178202,K,18.0
24657,178301,K,21.0
24658,178400,K,3.0
24659,178500,K,21.0
24660,178600,K,9.0
24661,178701,K,27.0
24662,178800,K,24.0
24663,178901,K,6.0
24664,179001,K,15.0
24665,179100,K,18.0
24666,179201,K,27.0
24667,179202,K,3.0
24668,179300,K,30.0
24669,179401,K,9.0
24670,179501,K,42.0
24671,179502,K,21.0
24672,179600,K,39.0
24673,179700,K,24.0
24674,179801,K,12.0
24675,179901,K,30.0
24676,180000,K,18.0
24677,180100,K,15.0
24678,180200,K,33.0
24679,180300,K,12.0
24680,180400,K,9.0
24681,180500,K,12.0
24682,180601,K,27.0
24683,180700,K,30.0
24684,180800,K,15.0
24685,180900,K,18.0
24686,181000,K,21.0
24687,181101,K,30.0
24688,181200,K,27.0
24689,181301,K,3.0
24690,181400,K,15.0
24691,181500,K,36.0
24692,181600,K,12.0
24693,181700,K,15.0
24694,181800,K,27.0
24695,181900,K,12.0
24696,182000,K,18.0
24697,182101,K,12.0
24698,182201,K,6.0
24699,182300,K,12.0
24700,182400,K,6.0
24701,182500,K,36.0
24702,182600,K,57.0
24703,182700,K,39.0
24704,182800,K,18.0
24705,182900,K,30.0
24706,183000,K,36.0
24707,183101,K,15.0
24708,183200,K,9.0
24709,183300,K,12.0
24710,183401,K,9.0
24711,183500,K,6.0
24712,183600,K,9.0
24713,183701,K,42.0
24714,183800,K,33.0
24715,183900,K,39.0
24716,184000,K,12.0
24717,184100,K,6.0
24718,184201,K,27.0
24719,184300,K,18.0
24720,184400,K,18.0
24721,184501,K,9.0
24722,184601,K,21.0
24723,184700,K,3.0
24724,184800,K,21.0
24725,184900,K,12.0
24726,185000,K,3.0
24727,185100,K,
24728,185200,K,6.0
24729,185300,K,18.0
24730,185400,K,9.0
24731,185500,K,21.0
24732,185600,K,12.0
24733,185700,K,6.0
24734,185800,K,9.0
24735,185900,K,12.0
24736,186000,K,21.0
24737,186100,K,9.0
24738,186200,K,6.0
24739,186300,K,6.0
24740,186400,K,15.0
24741,186500,K,3.0
24742,186600,K,6.0
24743,186700,K,3.0
24744,186800,K,15.0
24745,186900,K,
24746,187000,K,9.0
24747,187100,K,12.0
24748,187200,K,6.0
24749,187300,K,9.0
24750,187400,K,0.0
24751,187500,K,12.0
24752,187600,K,
24753,187701,K,3.0
24754,187702,K,0.0
24755,187800,K,15.0
24756,187900,K,9.0
24757,188001,K,18.0
24758,188002,K,18.0
24759,188100,K,
24760,188200,K,9.0
24761,188300,K,21.0
24762,188400,K,18.0
24763,188501,K,18.0
24764,188502,K,15.0
24765,188600,K,3.0
24766,188701,K,15.0
24767,188702,K,0.0
24768,188800,K,21.0
24769,188900,K,18.0
24770,189000,K,27.0
24771,189101,K,15.0
24772,189102,K,3.0
24773,189200,K,33.0
24774,189300,K,21.0
24775,189400,K,21.0
24776,189500,K,0.0
24777,189600,K,3.0
24778,189700,K,12.0
24779,189800,K,3.0
24780,189900,K,0.0
24781,190000,K,
24782,190100,K,3.0
24783,190200,K,30.0
24784,190300,K,12.0
24785,190400,K,0.0
24786,190501,K,33.0
24787,190601,K,6.0
24788,190602,K,15.0
24789,190700,K,
24790,190800,K,3.0
24791,190901,K,15.0
24792,190902,K,33.0
24793,191001,K,54.0
24794,191101,K,18.0
24795,191201,K,48.0
24796,191300,K,27.0
24797,191400,K,21.0
24798,191501,K,15.0
24799,191502,K,3.0
24800,191601,K,21.0
24801,191700,K,24.0
24802,191801,K,9.0
24803,191901,K,21.0
24804,192000,K,15.0
24805,192101,K,30.0
24806,192102,K,18.0
24807,192200,K,
24808,192300,K,12.0
24809,192400,K,9.0
24810,192500,K,18.0
24811,192600,K,42.0
24812,192700,K,
24813,192800,K,69.0
24814,192900,K,48.0
24815,193000,K,45.0
24816,193100,K,39.0
24817,193201,K,30.0
24818,193202,K,66.0
24819,193301,K,36.0
24820,193400,K,30.0
24821,193500,K,63.0
24822,193600,K,39.0
24823,193700,K,66.0
24824,193800,K,36.0
24825,193900,K,0.0
24826,194000,K,27.0
24827,194100,K,18.0
24828,194200,K,15.0
24829,194300,K,42.0
24830,194400,K,15.0
24831,194500,K,3.0
24832,194601,K,33.0
24833,194700,K,6.0
24834,194801,K,48.0
24835,194802,K,9.0
24836,194900,K,42.0
24837,195000,K,18.0
24838,195101,K,45.0
24839,195102,K,60.0
24840,195200,K,30.0
24841,195300,K,15.0
24842,195401,K,39.0
24843,195500,K,30.0
24844,195601,K,48.0
24845,195700,K,9.0
24846,195800,K,30.0
24847,195900,K,36.0
24848,196000,K,27.0
24849,196100,K,12.0
24850,196201,K,24.0
24851,196202,K,57.0
24852,196301,K,21.0
24853,196400,K,60.0
24854,196500,K,0.0
24855,196600,K,30.0
24856,196700,K,24.0
24857,196800,K,48.0
24858,196900,K,63.0
24859,197000,K,39.0
24860,197100,K,51.0
24861,197200,K,24.0
24862,197300,K,42.0
24863,197400,K,27.0
24864,197500,K,54.0
24865,197601,K,39.0
24866,197602,K,42.0
24867,197603,K,42.0
24868,197700,K,12.0
24869,197800,K,3.0
24870,197900,K,9.0
24871,198000,K,12.0
24872,198100,K,12.0
24873,198200,K,18.0
24874,198300,K,
24875,198400,K,12.0
24876,198500,K,6.0
24877,198600,K,12.0
24878,198700,K,12.0
24879,198800,K,21.0
24880,198900,K,15.0
24881,199000,K,12.0
24882,199100,K,24.0
24883,199200,K,12.0
24884,199300,K,
24885,199400,K,12.0
24886,199500,K,9.0
24887,199600,K,18.0
24888,199700,K,9.0
24889,199800,K,3.0
24890,199900,K,15.0
24891,200000,K,27.0
24892,200100,K,6.0
24893,200200,K,12.0
24894,200300,K,12.0
24895,200401,K,9.0
24896,200500,K,12.0
24897,200600,K,24.0
24898,200700,K,6.0
24899,200800,K,30.0
24900,200900,K,24.0
24901,201001,K,6.0
24902,201100,K,0.0
24903,201200,K,9.0
24904,201300,K,9.0
24905,201401,K,24.0
24906,201501,K,36.0
24907,201600,K,15.0
24908,201700,K,18.0
24909,201800,K,21.0
24910,201900,K,12.0
24911,202000,K,12.0
24912,202100,K,12.0
24913,202200,K,9.0
24914,202300,K,18.0
24915,202400,K,18.0
24916,202500,K,21.0
24917,202600,K,24.0
24918,202700,K,21.0
24919,202800,K,15.0
24920,202900,K,15.0
24921,203000,K,18.0
24922,203100,K,9.0
24923,203200,K,42.0
24924,203300,K,
24925,203400,K,12.0
24926,203500,K,12.0
24927,203600,K,15.0
24928,203700,K,12.0
24929,203800,K,
24930,203901,K,9.0
24931,203902,K,9.0
24932,204000,K,
24933,204101,K,9.0
24934,204200,K,12.0
24935,204301,K,9.0
24936,204400,K,12.0
24937,204500,K,6.0
24938,204600,K,3.0
24939,204700,K,9.0
24940,204800,K,12.0
24941,204900,K,3.0
24942,205000,K,9.0
24943,205100,K,9.0
24944,205201,K,12.0
24945,205300,K,6.0
24946,205401,K,27.0
24947,205500,K,9.0
24948,205601,K,6.0
24949,205700,K,12.0
24950,205800,K,15.0
24951,205900,K,6.0
24952,206000,K,3.0
24953,206100,K,12.0
24954,206200,K,15.0
24955,206300,K,9.0
24956,206400,K,12.0
24957,206500,K,3.0
24958,206601,K,21.0
24959,206700,K,21.0
24960,206801,K,3.0
24961,206802,K,
24962,206900,K,18.0
24963,207000,K,6.0
24964,207100,K,3.0
24965,207200,K,3.0
24966,207301,K,24.0
24967,207400,K,0.0
24968,207500,K,
24969,207600,K,6.0
24970,207700,K,3.0
24971,207800,K,9.0
24972,207900,K,6.0
24973,208001,K,12.0
24974,208100,K,18.0
24975,208200,K,30.0
24976,208301,K,24.0
24977,208401,K,18.0
24978,208500,K,3.0
24979,208601,K,9.0
24980,208700,K,33.0
24981,208800,K,15.0
24982,208901,K,0.0
24983,209000,K,12.0
24984,209100,K,21.0
24985,209201,K,21.0
24986,209301,K,3.0
24987,209401,K,33.0
24988,209500,K,27.0
24989,209601,K,27.0
24990,209700,K,27.0
24991,209800,K,27.0
24992,209901,K,33.0
24993,210000,K,33.0
24994,210100,K,0.0
24995,210201,K,33.0
24996,210300,K,18.0
24997,210400,K,27.0
24998,210500,K,3.0
24999,210600,K,33.0
25000,210700,K,27.0
25001,210800,K,21.0
25002,210900,K,36.0
25003,211000,K,27.0
25004,211100,K,24.0
25005,211201,K,18.0
25006,211301,K,9.0
25007,211302,K,6.0
25008,211401,K,18.0
25009,211500,K,27.0
25010,211600,K,3.0
25011,211701,K,63.0
25012,211800,K,39.0
25013,211900,K,51.0
25014,212000,K,36.0
25015,212100,K,33.0
25016,212201,K,30.0
25017,212301,K,30.0
25018,212400,K,18.0
25019,212500,K,15.0
25020,212600,K,15.0
25021,212700,K,
25022,212800,K,3.0
25023,212900,K,9.0
25024,213000,K,33.0
25025,213100,K,15.0
25026,213200,K,27.0
25027,213300,K,30.0
25028,213400,K,42.0
25029,213500,K,12.0
25030,213600,K,15.0
25031,213700,K,27.0
25032,213800,K,21.0
25033,213900,K,18.0
25034,214000,K,30.0
25035,214100,K,18.0
25036,214200,K,18.0
25037,214300,K,3.0
25038,214400,K,24.0
25039,214500,K,27.0
25040,214600,K,33.0
25041,214700,K,12.0
25042,214800,K,6.0
25043,214900,K,39.0
25044,215000,K,36.0
25045,215101,K,33.0
25046,215200,K,30.0
25047,215300,K,24.0
25048,215401,K,48.0
25049,215500,K,12.0
25050,215600,K,45.0
25051,215700,K,27.0
25052,215801,K,21.0
25053,215900,K,42.0
25054,216000,K,27.0
25055,216101,K,18.0
25056,216200,K,
25057,216300,K,45.0
25058,216401,K,6.0
25059,216500,K,24.0
25060,216600,K,27.0
25061,216700,K,24.0
25062,216800,K,36.0
25063,216900,K,36.0
25064,217000,K,12.0
25065,217100,K,9.0
25066,217201,K,27.0
25067,217300,K,27.0
25068,217400,K,45.0
25069,217501,K,36.0
25070,217502,K,30.0
25071,217601,K,21.0
25072,217701,K,3.0
25073,217800,K,42.0
25074,217901,K,36.0
25075,218001,K,45.0
25076,218100,K,42.0
25077,218201,K,15.0
25078,218301,K,39.0
25079,218401,K,27.0
25080,218402,K,21.0
25081,218500,K,27.0
25082,218600,K,39.0
25083,218700,K,33.0
25084,218801,K,9.0
25085,218901,K,27.0
25086,219000,K,21.0
25087,219100,K,24.0
25088,219200,K,6.0
25089,219301,K,21.0
25090,219401,K,15.0
25091,219501,K,30.0
25092,219601,K,42.0
25093,219700,K,6.0
25094,219800,K,18.0
25095,219900,K,3.0
25096,220001,K,15.0
25097,220101,K,18.0
25098,220200,K,0.0
25099,220301,K,9.0
25100,220400,K,9.0
25101,220501,K,30.0
25102,220600,K,6.0
25103,220700,K,6.0
25104,220800,K,9.0
25105,220901,K,3.0
25106,220902,K,0.0
25107,221001,K,9.0
25108,221100,K,12.0
25109,221201,K,6.0
25110,221301,K,18.0
25111,221401,K,6.0
25112,221402,K,6.0
25113,221500,K,6.0
25114,221600,K,12.0
25115,221700,K,9.0
25116,221800,K,18.0
25117,221900,K,24.0
25118,222000,K,6.0
25119,222101,K,12.0
25120,222201,K,9.0
25121,222300,K,6.0
25122,222400,K,9.0
25123,222500,K,9.0
25124,222600,K,6.0
25125,222700,K,6.0
25126,222800,K,3.0
25127,222900,K,0.0
25128,223000,K,3.0
25129,223100,K,9.0
25130,223200,K,6.0
25131,223300,K,6.0
25132,223400,K,12.0
25133,223501,K,12.0
25134,223600,K,18.0
25135,223701,K,18.0
25136,223800,K,9.0
25137,223901,K,6.0
25138,224000,K,12.0
25139,224100,K,15.0
25140,224200,K,33.0
25141,224301,K,18.0
25142,224401,K,9.0
25143,224500,K,12.0
25144,224600,K,15.0
25145,224700,K,0.0
25146,224800,K,15.0
25147,224900,K,12.0
25148,225000,K,9.0
25149,225100,K,15.0
25150,225200,K,6.0
25151,225300,K,12.0
25152,225400,K,3.0
25153,225500,K,9.0
25154,225600,K,21.0
25155,225700,K,3.0
25156,225800,K,0.0
25157,225900,K,21.0
25158,226000,K,9.0
25159,226100,K,9.0
25160,226200,K,
25161,226300,K,9.0
25162,226400,K,6.0
25163,226500,K,12.0
25164,226601,K,6.0
25165,226701,K,15.0
25166,226800,K,12.0
25167,226900,K,18.0
25168,227000,K,12.0
25169,227100,K,18.0
25170,227200,K,24.0
25171,227300,K,15.0
25172,227400,K,12.0
25173,227500,K,27.0
25174,227600,K,15.0
25175,227700,K,9.0
25176,227800,K,15.0
25177,227900,K,30.0
25178,228000,K,27.0
25179,228100,K,36.0
25180,228200,K,18.0
25181,228300,K,21.0
25182,228400,K,6.0
25183,228500,K,12.0
25184,228600,K,24.0
25185,228700,K,33.0
25186,228800,K,21.0
25187,228901,K,0.0
25188,229001,K,33.0
25189,229100,K,24.0
25190,229201,K,0.0
25191,229300,K,48.0
25192,229400,K,30.0
25193,229500,K,30.0
25194,229600,K,54.0
25195,229700,K,0.0
25196,229800,K,39.0
25197,229900,K,21.0
25198,230000,K,21.0
25199,230100,K,45.0
25200,230200,K,24.0
25201,230300,K,24.0
25202,230400,K,51.0
25203,230500,K,12.0
25204,230600,K,12.0
25205,230700,K,36.0
25206,230800,K,30.0
25207,230900,K,21.0
25208,231000,K,36.0
25209,231101,K,42.0
25210,231200,K,36.0
25211,231300,K,42.0
25212,231400,K,30.0
25213,231500,K,30.0
25214,231600,K,24.0
25215,231700,K,30.0
25216,231800,K,60.0
25217,231900,K,3.0
25218,232000,K,30.0
25219,232101,K,6.0
25220,232200,K,33.0
25221,232300,K,15.0
25222,232400,K,18.0
25223,232501,K,6.0
25224,232601,K,18.0
25225,232701,K,24.0
25226,232702,K,39.0
25227,232800,K,12.0
25228,232900,K,6.0
25229,233000,K,18.0
25230,233100,K,12.0
25231,233200,K,18.0
25232,233300,K,15.0
25233,233400,K,9.0
25234,233500,K,6.0
25235,233600,K,18.0
25236,233700,K,9.0
25237,233801,K,0.0
25238,233900,K,
25239,234001,K,6.0
25240,234100,K,21.0
25241,234201,K,9.0
25242,234301,K,6.0
25243,234400,K,36.0
25244,234500,K,15.0
25245,234600,K,18.0
25246,234700,K,9.0
25247,234801,K,27.0
25248,234900,K,30.0
25249,235000,K,9.0
25250,235100,K,21.0
25251,235200,K,6.0
25252,235301,K,9.0
25253,235400,K,9.0
25254,235500,K,12.0
25255,235600,K,12.0
25256,235700,K,21.0
25257,235800,K,6.0
25258,235900,K,18.0
25259,236000,K,12.0
25260,236100,K,3.0
25261,236200,K,
25262,236300,K,18.0
25263,236401,K,9.0
25264,236500,K,39.0
25265,236600,K,30.0
25266,236701,K,15.0
25267,236800,K,36.0
25268,236900,K,18.0
25269,237001,K,75.0
25270,237100,K,45.0
25271,237200,K,39.0
25272,237300,K,54.0
25273,237401,K,18.0
25274,237500,K,93.0
25275,237600,K,69.0
25276,237700,K,12.0
25277,237800,K,57.0
25278,237900,K,36.0
25279,238000,K,63.0
25280,238100,K,57.0
25281,238200,K,
25282,238300,K,33.0
25283,238400,K,33.0
25284,238500,K,60.0
25285,238600,K,15.0
25286,238700,K,
25287,238800,K,36.0
25288,238900,K,9.0
25289,239000,K,36.0
25290,239100,K,54.0
25291,239200,K,42.0
25292,239300,K,36.0
25293,239401,K,21.0
25294,239500,K,33.0
25295,239600,K,66.0
25296,239701,K,
25297,239801,K,63.0
25298,239900,K,33.0
25299,240000,K,54.0
25300,240100,K,186.0
25301,240201,K,84.0
25302,240300,K,45.0
25303,240401,K,87.0
25304,240500,K,30.0
25305,240601,K,111.0
25306,240602,K,120.0
25307,240700,K,21.0
25308,240801,K,6.0
25309,240802,K,24.0
25310,240900,K,27.0
25311,241000,K,33.0
25312,241100,K,15.0
25313,241200,K,18.0
25314,241300,K,51.0
25315,241400,K,60.0
25316,241500,K,57.0
25317,241600,K,48.0
25318,241700,K,51.0
25319,241800,K,84.0
25320,241900,K,54.0
25321,242000,K,51.0
25322,242100,K,60.0
25323,242200,K,96.0
25324,242300,K,48.0
25325,242400,K,42.0
25326,242500,K,51.0
25327,242600,K,60.0
25328,242700,K,9.0
25329,242800,K,48.0
25330,242900,K,39.0
25331,243000,K,12.0
25332,243100,K,6.0
25333,243200,K,135.0
25334,243300,K,39.0
25335,243400,K,96.0
25336,243500,K,48.0
25337,243600,K,63.0
25338,243700,K,21.0
25339,243800,K,36.0
25340,243900,K,18.0
25341,244000,K,90.0
25342,244100,K,42.0
25343,244200,K,75.0
25344,244300,K,39.0
25345,244400,K,63.0
25346,244500,K,30.0
25347,244600,K,57.0
25348,244700,K,99.0
25349,244800,K,87.0
25350,244900,K,78.0
25351,245000,K,63.0
25352,245100,K,105.0
25353,245200,K,63.0
25354,245300,K,60.0
25355,245400,K,54.0
25356,245500,K,78.0
25357,245600,K,75.0
25358,245700,K,0.0
25359,245800,K,33.0
25360,245900,K,45.0
25361,246001,K,45.0
25362,246002,K,81.0
25363,246100,K,99.0
25364,246200,K,45.0
25365,246300,K,39.0
25366,246400,K,39.0
25367,246500,K,
25368,246600,K,51.0
25369,246700,K,54.0
25370,246800,K,9.0
25371,246900,K,84.0
25372,247000,K,87.0
25373,247100,K,39.0
25374,247200,K,63.0
25375,247300,K,45.0
25376,247400,K,48.0
25377,247501,K,21.0
25378,247600,K,87.0
25379,247700,K,84.0
25380,247800,K,132.0
25381,247900,K,78.0
25382,248000,K,84.0
25383,248101,K,198.0
25384,248102,K,21.0
25385,248200,K,9.0
25386,248301,K,144.0
25387,248400,K,129.0
25388,248500,K,87.0
25389,248600,K,120.0
25390,248701,K,93.0
25391,248800,K,69.0
25392,248900,K,105.0
25393,249000,K,57.0
25394,249101,K,63.0
25395,249200,K,48.0
25396,249300,K,75.0
25397,249401,K,72.0
25398,249402,K,78.0
25399,249501,K,111.0
25400,249600,K,120.0
25401,249701,K,96.0
25402,249702,K,96.0
25403,249800,K,108.0
25404,249900,K,96.0
25405,250000,K,105.0
25406,250100,K,63.0
25407,250200,K,63.0
25408,250300,K,123.0
25409,250401,K,129.0
25410,250500,K,75.0
25411,250600,K,120.0
25412,250700,K,48.0
25413,250800,K,96.0
25414,250901,K,84.0
25415,250902,K,69.0
25416,251000,K,24.0
25417,251100,K,54.0
25418,251200,K,75.0
25419,251300,K,33.0
25420,251400,K,102.0
25421,251500,K,51.0
25422,251601,K,18.0
25423,251602,K,135.0
25424,251700,K,96.0
25425,251800,K,78.0
25426,251900,K,87.0
25427,252001,K,81.0
25428,252002,K,33.0
25429,252100,K,117.0
25430,252200,K,72.0
25431,252300,K,48.0
25432,252400,K,66.0
25433,252501,K,84.0
25434,252502,K,33.0
25435,252600,K,60.0
25436,252700,K,39.0
25437,252800,K,72.0
25438,252900,K,42.0
25439,253000,K,102.0
25440,253101,K,51.0
25441,253102,K,87.0
25442,253200,K,30.0
25443,253300,K,69.0
25444,253400,K,48.0
25445,253501,K,39.0
25446,253600,K,60.0
25447,253700,K,57.0
25448,253800,K,78.0
25449,253900,K,18.0
25450,254000,K,93.0
25451,254100,K,30.0
25452,254200,K,48.0
25453,254300,K,66.0
25454,254401,K,39.0
25455,254500,K,36.0
25456,254600,K,27.0
25457,254700,K,24.0
25458,254800,K,72.0
25459,254900,K,93.0
25460,255000,K,
25461,255100,K,66.0
25462,255200,K,72.0
25463,255300,K,15.0
25464,255401,K,12.0
25465,255501,K,21.0
25466,255601,K,15.0
25467,255700,K,27.0
25468,255800,K,21.0
25469,255900,K,6.0
25470,256000,K,21.0
25471,256100,K,18.0
25472,256200,K,54.0
25473,256301,K,15.0
25474,256400,K,12.0
25475,256500,K,15.0
25476,256600,K,18.0
25477,256700,K,3.0
25478,256800,K,36.0
25479,256900,K,24.0
25480,257000,K,18.0
25481,257100,K,48.0
25482,257200,K,12.0
25483,257300,K,30.0
25484,257400,K,12.0
25485,257500,K,30.0
25486,257600,K,
25487,257700,K,36.0
25488,257801,K,24.0
25489,257901,K,39.0
25490,258000,K,
25491,258100,K,
25492,258200,K,
25493,258300,K,
25494,258400,K,
25495,258500,K,
25496,258600,K,
25497,258700,K,
25498,258800,K,
25499,258900,K,
25500,259000,K,
25501,259100,K,
25502,259200,K,
25503,259300,K,
25504,259400,K,
25505,259500,K,
25506,259600,K,
25507,259700,K,
25508,259800,K,
25509,259900,K,
25510,300200,K,
25511,300301,K,12.0
25512,300401,K,
25513,300500,K,6.0
25514,300601,K,9.0
25515,300700,K,6.0
25516,300801,K,36.0
25517,300900,K,15.0
25518,301000,K,9.0
25519,301101,K,12.0
25520,301200,K,21.0
25521,301301,K,18.0
25522,301401,K,
25523,301500,K,6.0
25524,301601,K,24.0
25525,301602,K,12.0
25526,301703,K,18.0
25527,301704,K,15.0
25528,301800,K,3.0
25529,301900,K,
25530,302000,K,0.0
25531,302101,K,12.0
25532,302201,K,3.0
25533,302300,K,27.0
25534,302400,K,27.0
25535,302500,K,9.0
25536,302600,K,24.0
25537,302701,K,6.0
25538,302800,K,6.0
25539,302900,K,18.0
25540,303001,K,18.0
25541,303100,K,30.0
25542,303200,K,21.0
25543,303300,K,27.0
25544,303400,K,24.0
25545,303500,K,6.0
25546,303600,K,18.0
25547,303701,K,
25548,303800,K,15.0
25549,303901,K,0.0
25550,304000,K,
25551,304100,K,24.0
25552,304200,K,21.0
25553,304300,K,48.0
25554,304400,K,15.0
25555,304500,K,18.0
25556,304600,K,42.0
25557,304700,K,3.0
25558,304800,K,24.0
25559,304900,K,9.0
25560,305000,K,18.0
25561,305100,K,24.0
25562,305200,K,9.0
25563,305300,K,21.0
25564,305400,K,27.0
25565,305500,K,9.0
25566,305600,K,24.0
25567,305700,K,
25568,305800,K,21.0
25569,305900,K,48.0
25570,306000,K,30.0
25571,306100,K,9.0
25572,306200,K,12.0
25573,306301,K,12.0
25574,306401,K,
25575,306501,K,9.0
25576,306600,K,27.0
25577,306701,K,12.0
25578,306801,K,12.0
25579,306900,K,9.0
25580,307000,K,12.0
25581,307100,K,18.0
25582,307200,K,12.0
25583,307301,K,21.0
25584,307400,K,6.0
25585,307501,K,36.0
25586,307601,K,15.0
25587,307700,K,15.0
25588,307801,K,18.0
25589,307802,K,9.0
25590,307900,K,9.0
25591,308000,K,9.0
25592,308100,K,18.0
25593,308200,K,15.0
25594,308300,K,24.0
25595,308400,K,27.0
25596,308500,K,6.0
25597,308600,K,21.0
25598,308700,K,
25599,308800,K,9.0
25600,308900,K,15.0
25601,309000,K,15.0
25602,309101,K,
25603,309201,K,33.0
25604,309300,K,33.0
25605,309400,K,45.0
25606,309500,K,12.0
25607,309600,K,3.0
25608,309700,K,6.0
25609,309800,K,9.0
25610,309900,K,6.0
25611,310000,K,0.0
25612,310101,K,12.0
25613,310102,K,
25614,310200,K,6.0
25615,310300,K,9.0
25616,310400,K,6.0
25617,310500,K,12.0
25618,310600,K,12.0
25619,310700,K,9.0
25620,310801,K,6.0
25621,310901,K,3.0
25622,311000,K,3.0
25623,311101,K,3.0
25624,311200,K,0.0
25625,311300,K,15.0
25626,311401,K,9.0
25627,311501,K,9.0
25628,311600,K,
25629,311701,K,6.0
25630,311800,K,3.0
25631,311900,K,0.0
25632,312001,K,0.0
25633,312100,K,0.0
25634,312200,K,12.0
25635,312300,K,3.0
25636,312400,K,15.0
25637,312500,K,6.0
25638,312600,K,6.0
25639,312700,K,6.0
25640,312801,K,27.0
25641,312901,K,12.0
25642,313000,K,3.0
25643,313100,K,12.0
25644,313200,K,18.0
25645,313300,K,24.0
25646,313400,K,30.0
25647,313500,K,21.0
25648,313600,K,21.0
25649,313700,K,24.0
25650,313801,K,18.0
