,area,income,value
1073,197400,<10000,300.0
1074,197500,<10000,354.0
1075,197601,<10000,249.0
1076,197602,<10000,177.0
1077,197603,<10000,351.0
1078,197700,<10000,189.0
1079,197800,<10000,15.0
1080,197900,<10000,186.0
1081,198000,<10000,126.0
1082,198100,<10000,201.0
1083,198200,<10000,144.0
1084,198300,<10000,
1085,198400,<10000,156.0
1086,198500,<10000,108.0
1087,198600,<10000,267.0
1088,198700,<10000,210.0
1089,198800,<10000,204.0
1090,198900,<10000,165.0
1091,199000,<10000,279.0
1092,199100,<10000,291.0
1093,199200,<10000,207.0
1094,199300,<10000,3.0
1095,199400,<10000,228.0
1096,199500,<10000,240.0
1097,199600,<10000,201.0
1098,199700,<10000,324.0
1099,199800,<10000,111.0
1100,199900,<10000,144.0
1101,200000,<10000,156.0
1102,200100,<10000,69.0
1103,200200,<10000,201.0
1104,200300,<10000,228.0
1105,200401,<10000,126.0
1106,200500,<10000,273.0
1107,200600,<10000,165.0
1108,200700,<10000,183.0
1109,200800,<10000,216.0
1110,200900,<10000,288.0
1111,201001,<10000,135.0
1112,201100,<10000,30.0
1113,201200,<10000,153.0
1114,201300,<10000,87.0
1115,201401,<10000,297.0
1116,201501,<10000,318.0
1117,201600,<10000,198.0
1118,201700,<10000,234.0
1119,201800,<10000,219.0
1120,201900,<10000,132.0
1121,202000,<10000,192.0
1122,202100,<10000,132.0
1123,202200,<10000,162.0
1124,202300,<10000,240.0
1125,202400,<10000,240.0
1126,202500,<10000,207.0
1127,202600,<10000,387.0
1128,202700,<10000,339.0
1129,202800,<10000,366.0
1130,202900,<10000,231.0
1131,203000,<10000,123.0
1132,203100,<10000,156.0
1133,203200,<10000,255.0
1134,203300,<10000,
1135,203400,<10000,216.0
1136,203500,<10000,318.0
1137,203600,<10000,237.0
1138,203700,<10000,360.0
1139,203800,<10000,9.0
1140,203901,<10000,294.0
1141,203902,<10000,132.0
1142,204000,<10000,
1143,204101,<10000,180.0
1144,204200,<10000,231.0
1145,204301,<10000,105.0
1146,204400,<10000,420.0
1147,204500,<10000,174.0
1148,204600,<10000,45.0
1149,204700,<10000,168.0
1150,204800,<10000,261.0
1151,204900,<10000,144.0
1152,205000,<10000,111.0
1153,205100,<10000,171.0
1154,205201,<10000,237.0
1155,205300,<10000,132.0
1156,205401,<10000,378.0
1157,205500,<10000,138.0
1158,205601,<10000,102.0
1159,205700,<10000,120.0
1160,205800,<10000,198.0
1161,205900,<10000,144.0
1162,206000,<10000,291.0
1163,206100,<10000,240.0
1164,206200,<10000,132.0
1165,206300,<10000,216.0
1166,206400,<10000,219.0
1167,206500,<10000,201.0
1168,206601,<10000,165.0
1169,206700,<10000,189.0
1170,206801,<10000,18.0
1171,206802,<10000,
1172,206900,<10000,207.0
1173,207000,<10000,402.0
1174,207100,<10000,360.0
1175,207200,<10000,303.0
1176,207301,<10000,183.0
1177,207400,<10000,117.0
1178,207500,<10000,
1179,207600,<10000,96.0
1180,207700,<10000,84.0
1181,207800,<10000,435.0
1182,207900,<10000,165.0
1183,208001,<10000,249.0
1184,208100,<10000,174.0
1185,208200,<10000,189.0
1186,208301,<10000,303.0
1187,208401,<10000,159.0
1188,208500,<10000,360.0
1189,208601,<10000,72.0
1190,208700,<10000,174.0
1191,208800,<10000,282.0
1192,208901,<10000,30.0
1193,209000,<10000,312.0
1194,209100,<10000,273.0
1195,209201,<10000,306.0
1196,209301,<10000,21.0
1197,209401,<10000,345.0
1198,209500,<10000,294.0
1199,209601,<10000,195.0
1200,209700,<10000,261.0
1201,209800,<10000,258.0
1202,209901,<10000,294.0
1203,210000,<10000,246.0
1204,210100,<10000,39.0
1205,210201,<10000,207.0
1206,210300,<10000,195.0
1207,210400,<10000,159.0
1208,210500,<10000,45.0
1209,210600,<10000,237.0
1210,210700,<10000,213.0
1211,210800,<10000,174.0
1212,210900,<10000,315.0
1213,211000,<10000,279.0
1214,211100,<10000,198.0
1215,211201,<10000,141.0
1216,211301,<10000,93.0
1217,211302,<10000,63.0
1218,211401,<10000,138.0
1219,211500,<10000,186.0
1220,211600,<10000,33.0
1221,211701,<10000,261.0
1222,211800,<10000,258.0
1223,211900,<10000,246.0
1224,212000,<10000,138.0
1225,212100,<10000,153.0
1226,212201,<10000,195.0
1227,212301,<10000,234.0
1228,212400,<10000,117.0
1229,212500,<10000,132.0
1230,212600,<10000,93.0
1231,212700,<10000,
1232,212800,<10000,15.0
1233,212900,<10000,81.0
1234,213000,<10000,171.0
1235,213100,<10000,201.0
1236,213200,<10000,240.0
1237,213300,<10000,285.0
1238,213400,<10000,273.0
1239,213500,<10000,180.0
1240,213600,<10000,147.0
1241,213700,<10000,210.0
1242,213800,<10000,162.0
1243,213900,<10000,141.0
1244,214000,<10000,123.0
1245,214100,<10000,138.0
1246,214200,<10000,111.0
1247,214300,<10000,45.0
1248,214400,<10000,189.0
1249,214500,<10000,216.0
1250,214600,<10000,204.0
1251,214700,<10000,213.0
1252,214800,<10000,183.0
1253,214900,<10000,330.0
1254,215000,<10000,309.0
1255,215101,<10000,378.0
1256,215200,<10000,237.0
1257,215300,<10000,405.0
1258,215401,<10000,255.0
1259,215500,<10000,117.0
1260,215600,<10000,276.0
1261,215700,<10000,213.0
1262,215801,<10000,234.0
1263,215900,<10000,255.0
1264,216000,<10000,138.0
1265,216101,<10000,222.0
1266,216200,<10000,
1267,216300,<10000,420.0
1268,216401,<10000,60.0
1269,216500,<10000,207.0
1270,216600,<10000,168.0
1271,216700,<10000,267.0
1272,216800,<10000,246.0
1273,216900,<10000,207.0
1274,217000,<10000,123.0
1275,217100,<10000,219.0
1276,217201,<10000,270.0
1277,217300,<10000,246.0
1278,217400,<10000,474.0
1279,217501,<10000,327.0
1280,217502,<10000,309.0
1281,217601,<10000,108.0
1282,217701,<10000,15.0
1283,217800,<10000,243.0
1284,217901,<10000,240.0
1285,218001,<10000,297.0
1286,218100,<10000,291.0
1287,218201,<10000,90.0
1288,218301,<10000,345.0
1289,218401,<10000,204.0
1290,218402,<10000,138.0
1291,218500,<10000,471.0
1292,218600,<10000,285.0
1293,218700,<10000,345.0
1294,218801,<10000,105.0
1295,218901,<10000,297.0
1296,219000,<10000,189.0
1297,219100,<10000,258.0
1298,219200,<10000,111.0
1299,219301,<10000,228.0
1300,219401,<10000,222.0
1301,219501,<10000,219.0
1302,219601,<10000,336.0
1303,219700,<10000,69.0
1304,219800,<10000,186.0
1305,219900,<10000,90.0
1306,220001,<10000,141.0
1307,220101,<10000,204.0
1308,220200,<10000,33.0
1309,220301,<10000,219.0
1310,220400,<10000,213.0
1311,220501,<10000,279.0
1312,220600,<10000,135.0
1313,220700,<10000,141.0
1314,220800,<10000,156.0
1315,220901,<10000,135.0
1316,220902,<10000,66.0
1317,221001,<10000,255.0
1318,221100,<10000,120.0
1319,221201,<10000,90.0
1320,221301,<10000,168.0
1321,221401,<10000,102.0
1322,221402,<10000,69.0
1323,221500,<10000,63.0
1324,221600,<10000,171.0
1325,221700,<10000,141.0
1326,221800,<10000,255.0
1327,221900,<10000,261.0
1328,222000,<10000,75.0
1329,222101,<10000,201.0
1330,222201,<10000,150.0
1331,222300,<10000,126.0
1332,222400,<10000,126.0
1333,222500,<10000,159.0
1334,222600,<10000,168.0
1335,222700,<10000,198.0
1336,222800,<10000,147.0
1337,222900,<10000,141.0
1338,223000,<10000,111.0
1339,223100,<10000,111.0
1340,223200,<10000,93.0
1341,223300,<10000,165.0
1342,223400,<10000,153.0
1343,223501,<10000,162.0
1344,223600,<10000,189.0
1345,223701,<10000,138.0
1346,223800,<10000,213.0
1347,223901,<10000,33.0
1348,224000,<10000,222.0
1349,224100,<10000,99.0
1350,224200,<10000,216.0
1351,224301,<10000,294.0
1352,224401,<10000,120.0
1353,224500,<10000,129.0
1354,224600,<10000,171.0
1355,224700,<10000,18.0
1356,224800,<10000,231.0
1357,224900,<10000,174.0
1358,225000,<10000,150.0
1359,225100,<10000,219.0
1360,225200,<10000,186.0
1361,225300,<10000,252.0
1362,225400,<10000,147.0
1363,225500,<10000,198.0
1364,225600,<10000,375.0
1365,225700,<10000,126.0
1366,225800,<10000,198.0
1367,225900,<10000,189.0
1368,226000,<10000,57.0
1369,226100,<10000,174.0
1370,226200,<10000,0.0
1371,226300,<10000,147.0
1372,226400,<10000,141.0
1373,226500,<10000,135.0
1374,226601,<10000,144.0
1375,226701,<10000,291.0
1376,226800,<10000,81.0
1377,226900,<10000,249.0
1378,227000,<10000,183.0
1379,227100,<10000,180.0
1380,227200,<10000,273.0
1381,227300,<10000,102.0
1382,227400,<10000,117.0
1383,227500,<10000,174.0
1384,227600,<10000,150.0
1385,227700,<10000,60.0
1386,227800,<10000,150.0
1387,227900,<10000,312.0
1388,228000,<10000,189.0
1389,228100,<10000,321.0
1390,228200,<10000,114.0
1391,228300,<10000,231.0
1392,228400,<10000,123.0
1393,228500,<10000,195.0
1394,228600,<10000,228.0
1395,228700,<10000,189.0
1396,228800,<10000,198.0
1397,228901,<10000,12.0
1398,229001,<10000,264.0
1399,229100,<10000,168.0
1400,229201,<10000,87.0
1401,229300,<10000,330.0
1402,229400,<10000,153.0
1403,229500,<10000,318.0
1404,229600,<10000,276.0
1405,229700,<10000,18.0
1406,229800,<10000,273.0
1407,229900,<10000,381.0
1408,230000,<10000,153.0
1409,230100,<10000,285.0
1410,230200,<10000,258.0
1411,230300,<10000,258.0
1412,230400,<10000,240.0
1413,230500,<10000,246.0
1414,230600,<10000,156.0
1415,230700,<10000,399.0
1416,230800,<10000,432.0
1417,230900,<10000,129.0
1418,231000,<10000,219.0
1419,231101,<10000,252.0
1420,231200,<10000,354.0
1421,231300,<10000,333.0
1422,231400,<10000,339.0
1423,231500,<10000,303.0
1424,231600,<10000,303.0
1425,231700,<10000,252.0
1426,231800,<10000,324.0
1427,231900,<10000,153.0
1428,232000,<10000,186.0
1429,232101,<10000,123.0
1430,232200,<10000,312.0
1431,232300,<10000,228.0
1432,232400,<10000,120.0
1433,232501,<10000,96.0
1434,232601,<10000,105.0
1435,232701,<10000,315.0
1436,232702,<10000,225.0
1437,232800,<10000,201.0
1438,232900,<10000,153.0
1439,233000,<10000,231.0
1440,233100,<10000,177.0
1441,233200,<10000,183.0
1442,233300,<10000,321.0
1443,233400,<10000,69.0
1444,233500,<10000,87.0
1445,233600,<10000,288.0
1446,233700,<10000,174.0
1447,233801,<10000,75.0
1448,233900,<10000,
1449,234001,<10000,87.0
1450,234100,<10000,183.0
1451,234201,<10000,141.0
1452,234301,<10000,162.0
1453,234400,<10000,246.0
1454,234500,<10000,75.0
1455,234600,<10000,210.0
1456,234700,<10000,141.0
1457,234801,<10000,222.0
1458,234900,<10000,282.0
1459,235000,<10000,153.0
1460,235100,<10000,192.0
1461,235200,<10000,114.0
1462,235301,<10000,150.0
1463,235400,<10000,147.0
1464,235500,<10000,246.0
1465,235600,<10000,144.0
1466,235700,<10000,156.0
1467,235800,<10000,249.0
1468,235900,<10000,162.0
1469,236000,<10000,144.0
1470,236100,<10000,63.0
1471,236200,<10000,
1472,236300,<10000,210.0
1473,236401,<10000,54.0
1474,236500,<10000,378.0
1475,236600,<10000,165.0
1476,236701,<10000,102.0
1477,236800,<10000,321.0
1478,236900,<10000,78.0
1479,237001,<10000,390.0
1480,237100,<10000,234.0
1481,237200,<10000,180.0
1482,237300,<10000,207.0
1483,237401,<10000,96.0
1484,237500,<10000,306.0
1485,237600,<10000,375.0
1486,237700,<10000,105.0
1487,237800,<10000,345.0
1488,237900,<10000,147.0
1489,238000,<10000,282.0
1490,238100,<10000,213.0
1491,238200,<10000,
1492,238300,<10000,222.0
1493,238400,<10000,240.0
1494,238500,<10000,360.0
1495,238600,<10000,174.0
1496,238700,<10000,
1497,238800,<10000,174.0
1498,238900,<10000,39.0
1499,239000,<10000,177.0
1500,239100,<10000,276.0
1501,239200,<10000,405.0
1502,239300,<10000,246.0
1503,239401,<10000,114.0
1504,239500,<10000,186.0
1505,239600,<10000,174.0
1506,239701,<10000,
1507,239801,<10000,213.0
1508,239900,<10000,153.0
1509,240000,<10000,237.0
1510,240100,<10000,384.0
1511,240201,<10000,273.0
1512,240300,<10000,312.0
1513,240401,<10000,258.0
1514,240500,<10000,300.0
1515,240601,<10000,213.0
1516,240602,<10000,327.0
1517,240700,<10000,561.0
1518,240801,<10000,261.0
1519,240802,<10000,477.0
1520,240900,<10000,138.0
1521,241000,<10000,537.0
1522,241100,<10000,249.0
1523,241200,<10000,84.0
1524,241300,<10000,189.0
1525,241400,<10000,219.0
1526,241500,<10000,324.0
1527,241600,<10000,234.0
1528,241700,<10000,291.0
1529,241800,<10000,330.0
1530,241900,<10000,324.0
1531,242000,<10000,318.0
1532,242100,<10000,216.0
1533,242200,<10000,489.0
1534,242300,<10000,231.0
1535,242400,<10000,222.0
1536,242500,<10000,213.0
1537,242600,<10000,321.0
1538,242700,<10000,78.0
1539,242800,<10000,201.0
1540,242900,<10000,207.0
1541,243000,<10000,54.0
1542,243100,<10000,33.0
1543,243200,<10000,426.0
1544,243300,<10000,135.0
1545,243400,<10000,222.0
1546,243500,<10000,219.0
1547,243600,<10000,258.0
1548,243700,<10000,96.0
1549,243800,<10000,138.0
1550,243900,<10000,51.0
1551,244000,<10000,264.0
1552,244100,<10000,387.0
1553,244200,<10000,255.0
1554,244300,<10000,111.0
1555,244400,<10000,282.0
1556,244500,<10000,207.0
1557,244600,<10000,378.0
1558,244700,<10000,321.0
1559,244800,<10000,378.0
1560,244900,<10000,330.0
1561,245000,<10000,267.0
1562,245100,<10000,360.0
1563,245200,<10000,258.0
1564,245300,<10000,168.0
1565,245400,<10000,459.0
1566,245500,<10000,306.0
1567,245600,<10000,342.0
1568,245700,<10000,9.0
1569,245800,<10000,174.0
1570,245900,<10000,291.0
1571,246001,<10000,180.0
1572,246002,<10000,276.0
1573,246100,<10000,318.0
1574,246200,<10000,288.0
1575,246300,<10000,177.0
1576,246400,<10000,348.0
1577,246500,<10000,
1578,246600,<10000,297.0
1579,246700,<10000,189.0
1580,246800,<10000,81.0
1581,246900,<10000,339.0
1582,247000,<10000,429.0
1583,247100,<10000,183.0
1584,247200,<10000,279.0
1585,247300,<10000,306.0
1586,247400,<10000,267.0
1587,247501,<10000,114.0
1588,247600,<10000,363.0
1589,247700,<10000,414.0
1590,247800,<10000,384.0
1591,247900,<10000,264.0
1592,248000,<10000,288.0
1593,248101,<10000,549.0
1594,248102,<10000,42.0
1595,248200,<10000,36.0
1596,248301,<10000,414.0
1597,248400,<10000,411.0
1598,248500,<10000,195.0
1599,248600,<10000,336.0
1600,248701,<10000,306.0
1601,248800,<10000,246.0
1602,248900,<10000,282.0
1603,249000,<10000,186.0
1604,249101,<10000,189.0
1605,249200,<10000,177.0
1606,249300,<10000,258.0
1607,249401,<10000,306.0
1608,249402,<10000,312.0
1609,249501,<10000,321.0
1610,249600,<10000,312.0
1611,249701,<10000,213.0
1612,249702,<10000,312.0
1613,249800,<10000,201.0
1614,249900,<10000,303.0
1615,250000,<10000,273.0
1616,250100,<10000,210.0
1617,250200,<10000,207.0
1618,250300,<10000,402.0
1619,250401,<10000,444.0
1620,250500,<10000,171.0
1621,250600,<10000,402.0
1622,250700,<10000,75.0
1623,250800,<10000,363.0
1624,250901,<10000,198.0
1625,250902,<10000,147.0
1626,251000,<10000,267.0
1627,251100,<10000,267.0
1628,251200,<10000,564.0
1629,251300,<10000,327.0
1630,251400,<10000,699.0
1631,251500,<10000,237.0
1632,251601,<10000,270.0
1633,251602,<10000,546.0
1634,251700,<10000,570.0
1635,251800,<10000,150.0
1636,251900,<10000,258.0
1637,252001,<10000,498.0
1638,252002,<10000,138.0
1639,252100,<10000,282.0
1640,252200,<10000,186.0
1641,252300,<10000,117.0
1642,252400,<10000,498.0
1643,252501,<10000,255.0
1644,252502,<10000,168.0
1645,252600,<10000,144.0
1646,252700,<10000,210.0
1647,252800,<10000,312.0
1648,252900,<10000,240.0
1649,253000,<10000,378.0
1650,253101,<10000,189.0
1651,253102,<10000,198.0
1652,253200,<10000,111.0
1653,253300,<10000,327.0
1654,253400,<10000,120.0
1655,253501,<10000,150.0
1656,253600,<10000,402.0
1657,253700,<10000,261.0
1658,253800,<10000,312.0
1659,253900,<10000,99.0
1660,254000,<10000,360.0
1661,254100,<10000,132.0
1662,254200,<10000,237.0
1663,254300,<10000,243.0
1664,254401,<10000,210.0
1665,254500,<10000,105.0
1666,254600,<10000,186.0
1667,254700,<10000,168.0
1668,254800,<10000,288.0
1669,254900,<10000,369.0
1670,255000,<10000,6.0
1671,255100,<10000,483.0
1672,255200,<10000,288.0
1673,255300,<10000,99.0
1674,255401,<10000,141.0
1675,255501,<10000,108.0
1676,255601,<10000,132.0
1677,255700,<10000,225.0
1678,255800,<10000,153.0
1679,255900,<10000,78.0
1680,256000,<10000,174.0
1681,256100,<10000,213.0
1682,256200,<10000,375.0
1683,256301,<10000,243.0
1684,256400,<10000,222.0
1685,256500,<10000,162.0
1686,256600,<10000,111.0
1687,256700,<10000,210.0
1688,256800,<10000,219.0
1689,256900,<10000,237.0
1690,257000,<10000,144.0
1691,257100,<10000,312.0
1692,257200,<10000,96.0
1693,257300,<10000,177.0
1694,257400,<10000,120.0
1695,257500,<10000,249.0
1696,257600,<10000,
1697,257700,<10000,246.0
1698,257801,<10000,153.0
1699,257901,<10000,150.0
1700,258000,<10000,
1701,258100,<10000,
1702,258200,<10000,
1703,258300,<10000,
1704,258400,<10000,
1705,258500,<10000,
1706,258600,<10000,
1707,258700,<10000,
1708,258800,<10000,
1709,258900,<10000,6.0
1710,259000,<10000,
1711,259100,<10000,
1712,259200,<10000,
1713,259300,<10000,
1714,259400,<10000,
1715,259500,<10000,
1716,259600,<10000,
1717,259700,<10000,
1718,259800,<10000,
1719,259900,<10000,
1720,300200,<10000,
1721,300301,<10000,351.0
1722,300401,<10000,
1723,300500,<10000,126.0
1724,300601,<10000,213.0
1725,300700,<10000,156.0
1726,300801,<10000,195.0
1727,300900,<10000,276.0
1728,301000,<10000,216.0
1729,301101,<10000,231.0
1730,301200,<10000,300.0
1731,301301,<10000,309.0
1732,301401,<10000,
1733,301500,<10000,252.0
1734,301601,<10000,318.0
1735,301602,<10000,114.0
1736,301703,<10000,174.0
1737,301704,<10000,159.0
1738,301800,<10000,174.0
1739,301900,<10000,
1740,302000,<10000,9.0
1741,302101,<10000,132.0
1742,302201,<10000,69.0
1743,302300,<10000,243.0
1744,302400,<10000,204.0
1745,302500,<10000,177.0
1746,302600,<10000,216.0
1747,302701,<10000,93.0
1748,302800,<10000,186.0
1749,302900,<10000,195.0
1750,303001,<10000,105.0
1751,303100,<10000,213.0
1752,303200,<10000,216.0
1753,303300,<10000,282.0
1754,303400,<10000,147.0
1755,303500,<10000,75.0
1756,303600,<10000,270.0
1757,303701,<10000,3.0
1758,303800,<10000,87.0
1759,303901,<10000,15.0
1760,304000,<10000,9.0
1761,304100,<10000,294.0
1762,304200,<10000,171.0
1763,304300,<10000,300.0
1764,304400,<10000,249.0
1765,304500,<10000,327.0
1766,304600,<10000,270.0
1767,304700,<10000,84.0
1768,304800,<10000,303.0
1769,304900,<10000,186.0
1770,305000,<10000,210.0
1771,305100,<10000,249.0
1772,305200,<10000,192.0
1773,305300,<10000,258.0
1774,305400,<10000,162.0
1775,305500,<10000,138.0
1776,305600,<10000,285.0
1777,305700,<10000,12.0
1778,305800,<10000,255.0
1779,305900,<10000,381.0
1780,306000,<10000,273.0
1781,306100,<10000,111.0
1782,306200,<10000,198.0
1783,306301,<10000,258.0
1784,306401,<10000,6.0
1785,306501,<10000,252.0
1786,306600,<10000,219.0
1787,306701,<10000,111.0
1788,306801,<10000,294.0
1789,306900,<10000,135.0
1790,307000,<10000,186.0
1791,307100,<10000,216.0
1792,307200,<10000,126.0
1793,307301,<10000,153.0
1794,307400,<10000,90.0
1795,307501,<10000,315.0
1796,307601,<10000,231.0
1797,307700,<10000,144.0
1798,307801,<10000,195.0
1799,307802,<10000,90.0
1800,307900,<10000,114.0
1801,308000,<10000,189.0
1802,308100,<10000,225.0
1803,308200,<10000,264.0
1804,308300,<10000,237.0
1805,308400,<10000,213.0
1806,308500,<10000,48.0
1807,308600,<10000,222.0
1808,308700,<10000,
1809,308800,<10000,234.0
1810,308900,<10000,177.0
1811,309000,<10000,120.0
1812,309101,<10000,
1813,309201,<10000,180.0
1814,309300,<10000,144.0
1815,309400,<10000,240.0
1816,309500,<10000,117.0
1817,309600,<10000,69.0
1818,309700,<10000,102.0
1819,309800,<10000,102.0
1820,309900,<10000,108.0
1821,310000,<10000,129.0
1822,310101,<10000,156.0
1823,310102,<10000,
1824,310200,<10000,78.0
1825,310300,<10000,96.0
1826,310400,<10000,129.0
1827,310500,<10000,105.0
1828,310600,<10000,87.0
1829,310700,<10000,126.0
1830,310801,<10000,93.0
1831,310901,<10000,90.0
1832,311000,<10000,78.0
1833,311101,<10000,126.0
1834,311200,<10000,27.0
1835,311300,<10000,99.0
1836,311401,<10000,138.0
1837,311501,<10000,300.0
1838,311600,<10000,
1839,311701,<10000,135.0
1840,311800,<10000,51.0
1841,311900,<10000,72.0
1842,312001,<10000,66.0
1843,312100,<10000,36.0
1844,312200,<10000,243.0
1845,312300,<10000,120.0
1846,312400,<10000,168.0
1847,312500,<10000,135.0
1848,312600,<10000,93.0
1849,312700,<10000,123.0
1850,312801,<10000,267.0
1851,312901,<10000,210.0
1852,313000,<10000,87.0
1853,313100,<10000,165.0
1854,313200,<10000,234.0
1855,313300,<10000,294.0
1856,313400,<10000,312.0
1857,313500,<10000,237.0
1858,313600,<10000,198.0
1859,313700,<10000,264.0
1860,313801,<10000,177.0
1861,313900,<10000,231.0
1862,314000,<10000,255.0
1863,314100,<10000,153.0
1864,314200,<10000,180.0
