sa2,ethnicity,age,fully_imms,partial_imms
194100,Asian,13-17,0.5384615384615384,0.23076923076923078
194100,Maori,13-17,0.90625,0.046875
194100,Others,13-17,0.8285714285714286,0.02857142857142857
194100,Pacific,13-17,0.875,0.125
194100,Asian,5-12,0.9333333333333333,0.03333333333333333
194100,Maori,5-12,0.7777777777777778,0.06349206349206349
194100,Others,5-12,0.916030534351145,0.015267175572519083
194100,Pacific,5-12,1.0,0.0
194200,Asian,1-4,0.0,0.0
194200,Maori,1-4,0.75,0.0
194200,Others,1-4,0.8461538461538461,0.07692307692307693
194200,Pacific,1-4,1.0,0.0
194200,Asian,13-17,0.9,0.0
194200,Maori,13-17,0.8095238095238095,0.0
194200,Others,13-17,0.8717948717948718,0.02564102564102564
194200,Pacific,13-17,1.0,0.0
194200,Asian,5-12,1.0,0.0
194200,Maori,5-12,0.7272727272727273,0.09090909090909091
194200,Others,5-12,0.9032258064516129,0.021505376344086023
194200,Pacific,5-12,1.0,0.0
194300,Asian,1-4,0.5,0.3333333333333333
194300,Maori,1-4,0.6896551724137931,0.06896551724137931
194300,Others,1-4,0.8376068376068376,0.05128205128205128
194300,Pacific,1-4,0.8,0.0
194300,Asian,13-17,0.5,0.25
194300,Maori,13-17,0.9444444444444444,0.027777777777777776
194300,Others,13-17,0.8173076923076923,0.057692307692307696
194300,Pacific,13-17,1.0,0.0
194300,Asian,5-12,0.7142857142857143,0.0
194300,Maori,5-12,0.9672131147540983,0.0
194300,Others,5-12,0.823943661971831,0.017605633802816902
194300,Pacific,5-12,0.9166666666666666,0.08333333333333333
194400,Asian,1-4,0.6363636363636364,0.09090909090909091
194400,Maori,1-4,0.6410256410256411,0.07692307692307693
194400,Others,1-4,0.8292682926829268,0.04878048780487805
194400,Pacific,1-4,1.0,0.0
194400,Asian,13-17,0.5185185185185185,0.037037037037037035
194400,Maori,13-17,0.9402985074626866,0.014925373134328358
194400,Others,13-17,0.8571428571428571,0.047619047619047616
194400,Pacific,13-17,1.0,0.0
194400,Asian,5-12,0.7368421052631579,0.10526315789473684
194400,Maori,5-12,0.8421052631578947,0.021052631578947368
194400,Others,5-12,0.9397590361445783,0.012048192771084338
194400,Pacific,5-12,0.9166666666666666,0.08333333333333333
194500,Asian,1-4,0.6666666666666666,0.3333333333333333
194500,Maori,1-4,0.0,0.0
194500,Others,1-4,0.625,0.0
194500,Maori,13-17,1.0,0.0
194500,Others,13-17,0.75,0.125
194500,Asian,5-12,1.0,0.0
194500,Maori,5-12,0.6666666666666666,0.0
194500,Others,5-12,0.6666666666666666,0.0
194600,Asian,1-4,0.86,0.02
194600,Maori,1-4,0.6090909090909091,0.03636363636363636
194600,Others,1-4,0.9099099099099099,0.02702702702702703
194600,Pacific,1-4,0.68,0.12
194600,Asian,13-17,0.65625,0.0625
194600,Maori,13-17,0.8421052631578947,0.06766917293233082
194600,Others,13-17,0.8130841121495327,0.056074766355140186
194600,Pacific,13-17,0.8235294117647058,0.0
194600,Asian,5-12,0.7948717948717948,0.038461538461538464
194600,Maori,5-12,0.8,0.06976744186046512
194600,Others,5-12,0.8313253012048193,0.0
194600,Pacific,5-12,0.8484848484848485,0.030303030303030304
194700,Asian,1-4,0.8,0.0
194700,Maori,1-4,0.9333333333333333,0.0
194700,Others,1-4,0.8333333333333334,0.05555555555555555
194700,Pacific,1-4,1.0,0.0
194700,Asian,13-17,0.42857142857142855,0.14285714285714285
194700,Maori,13-17,0.9090909090909091,0.09090909090909091
194700,Others,13-17,0.8695652173913043,0.043478260869565216
194700,Pacific,13-17,1.0,0.0
194700,Asian,5-12,0.5833333333333334,0.08333333333333333
194700,Maori,5-12,0.8571428571428571,0.07142857142857142
194700,Others,5-12,0.9583333333333334,0.0
194700,Pacific,5-12,1.0,0.0
194800,Asian,1-4,0.8333333333333334,0.038461538461538464
194800,Maori,1-4,0.7608695652173914,0.043478260869565216
194800,Others,1-4,0.7424242424242424,0.07575757575757576
194800,Pacific,1-4,0.75,0.0
194800,Asian,13-17,0.39436619718309857,0.07042253521126761
194800,Maori,13-17,0.8333333333333334,0.08974358974358974
194800,Others,13-17,0.7766497461928934,0.06598984771573604
194800,Pacific,13-17,0.375,0.25
194800,Unknown,13-17,0.0,0.0
194800,Asian,5-12,0.743801652892562,0.05785123966942149
194800,Maori,5-12,0.8703703703703703,0.027777777777777776
194800,Others,5-12,0.8907103825136612,0.0273224043715847
194800,Pacific,5-12,0.9545454545454546,0.0
194900,Asian,1-4,0.8,0.0
194900,Maori,1-4,0.8285714285714286,0.0
194900,Others,1-4,0.79,0.06
194900,Pacific,1-4,1.0,0.0
194900,Asian,13-17,0.6666666666666666,0.0
194900,Maori,13-17,0.8787878787878788,0.015151515151515152
194900,Others,13-17,0.8636363636363636,0.00909090909090909
194900,Pacific,13-17,0.8333333333333334,0.0
194900,Asian,5-12,0.8846153846153846,0.0
194900,Maori,5-12,0.8876404494382022,0.011235955056179775
194900,Others,5-12,0.8507462686567164,0.03980099502487562
194900,Pacific,5-12,1.0,0.0
195000,Asian,1-4,1.0,0.0
195000,Maori,1-4,0.6136363636363636,0.11363636363636363
195000,Others,1-4,1.0,0.0
195000,Asian,13-17,1.0,0.0
195000,Maori,13-17,0.8767123287671232,0.0547945205479452
195000,Others,13-17,0.7,0.0
195000,Pacific,13-17,1.0,0.0
195000,Asian,5-12,1.0,0.0
195000,Maori,5-12,0.8795180722891566,0.03614457831325301
195000,Others,5-12,0.5555555555555556,0.0
195000,Pacific,5-12,1.0,0.0
195100,Asian,1-4,0.8571428571428571,0.06015037593984962
195100,Maori,1-4,0.8305084745762712,0.05084745762711865
195100,Others,1-4,0.8280701754385965,0.03508771929824561
195100,Pacific,1-4,0.8125,0.0625
195100,Asian,13-17,0.6146788990825688,0.027522935779816515
195100,Maori,13-17,0.8241758241758241,0.08791208791208792
195100,Others,13-17,0.8435114503816794,0.0648854961832061
195100,Pacific,13-17,0.8,0.2
195100,Asian,5-12,0.8910505836575876,0.011673151750972763
195100,Maori,5-12,0.8258064516129032,0.04516129032258064
195100,Others,5-12,0.8522727272727273,0.03571428571428571
195100,Pacific,5-12,0.8518518518518519,0.037037037037037035
195200,Asian,1-4,0.9565217391304348,0.021739130434782608
195200,Maori,1-4,0.7272727272727273,0.03636363636363636
195200,Others,1-4,0.8163265306122449,0.04081632653061224
195200,Pacific,1-4,0.8571428571428571,0.14285714285714285
195200,Asian,13-17,0.56,0.2
195200,Maori,13-17,0.8533333333333334,0.08
195200,Others,13-17,0.8793103448275862,0.05172413793103448
195200,Pacific,13-17,1.0,0.0
195200,Unknown,13-17,0.0,0.0
195200,Asian,5-12,0.75,0.058823529411764705
195200,Maori,5-12,0.8938053097345132,0.04424778761061947
195200,Others,5-12,0.8956043956043956,0.01098901098901099
195200,Pacific,5-12,0.875,0.0625
195300,Asian,1-4,0.7777777777777778,0.05555555555555555
195300,Maori,1-4,0.6122448979591837,0.09183673469387756
195300,Others,1-4,0.8048780487804879,0.0975609756097561
195300,Pacific,1-4,0.9166666666666666,0.0
195300,Asian,13-17,0.47058823529411764,0.058823529411764705
195300,Maori,13-17,0.8865248226950354,0.07092198581560284
195300,Others,13-17,0.7666666666666667,0.03333333333333333
195300,Pacific,13-17,0.7878787878787878,0.09090909090909091
195300,Unknown,13-17,0.0,0.0
195300,Asian,5-12,0.7586206896551724,0.0
195300,Maori,5-12,0.8727272727272727,0.03636363636363636
195300,Others,5-12,0.8111111111111111,0.022222222222222223
195300,Pacific,5-12,0.8653846153846154,0.019230769230769232
195400,Asian,1-4,0.8615384615384616,0.046153846153846156
195400,Maori,1-4,0.5128205128205128,0.1282051282051282
195400,Others,1-4,0.8409090909090909,0.011363636363636364
195400,Pacific,1-4,0.9,0.1
195400,Asian,13-17,0.7843137254901961,0.0784313725490196
195400,Maori,13-17,0.8676470588235294,0.08823529411764706
195400,Others,13-17,0.8534031413612565,0.031413612565445025
195400,Pacific,13-17,0.9473684210526315,0.0
195400,Asian,5-12,0.9051094890510949,0.014598540145985401
195400,Maori,5-12,0.8879310344827587,0.05172413793103448
195400,Others,5-12,0.88,0.04
195400,Pacific,5-12,1.0,0.0
195500,Asian,1-4,0.8666666666666667,0.06666666666666667
195500,Maori,1-4,0.723404255319149,0.06382978723404255
195500,Others,1-4,0.8032786885245902,0.05737704918032787
195500,Pacific,1-4,0.5,0.0
195500,Asian,13-17,0.5555555555555556,0.1111111111111111
195500,Maori,13-17,0.8769230769230769,0.07692307692307693
195500,Others,13-17,0.7322834645669292,0.03937007874015748
195500,Pacific,13-17,0.75,0.25
195500,Asian,5-12,0.6666666666666666,0.05555555555555555
195500,Maori,5-12,0.8380952380952381,0.009523809523809525
195500,Others,5-12,0.8666666666666667,0.016666666666666666
195500,Pacific,5-12,0.8571428571428571,0.0
195600,Asian,1-4,0.8571428571428571,0.07142857142857142
195600,Maori,1-4,0.8888888888888888,0.0
195600,Others,1-4,0.926829268292683,0.0
195600,Pacific,1-4,1.0,0.0
195600,Asian,13-17,0.875,0.041666666666666664
195600,Maori,13-17,0.88,0.12
195600,Others,13-17,0.8741258741258742,0.04195804195804196
195600,Pacific,13-17,1.0,0.0
195600,Asian,5-12,0.85,0.05
195600,Maori,5-12,0.75,0.0625
195600,Others,5-12,0.927536231884058,0.007246376811594203
195600,Pacific,5-12,1.0,0.0
195700,Asian,1-4,0.9090909090909091,0.0
195700,Maori,1-4,0.8709677419354839,0.0
195700,Others,1-4,0.7906976744186046,0.046511627906976744
195700,Pacific,1-4,0.3333333333333333,0.0
195700,Asian,13-17,1.0,0.0
195700,Maori,13-17,0.8,0.06666666666666667
195700,Others,13-17,0.9142857142857143,0.02857142857142857
195700,Pacific,13-17,0.5,0.0
195700,Asian,5-12,0.8125,0.0
195700,Maori,5-12,0.8305084745762712,0.01694915254237288
195700,Others,5-12,0.8888888888888888,0.0
195700,Pacific,5-12,0.7,0.0
195800,Asian,1-4,0.75,0.0
195800,Maori,1-4,0.6744186046511628,0.09302325581395349
195800,Others,1-4,0.7843137254901961,0.06862745098039216
195800,Pacific,1-4,1.0,0.0
195800,Unknown,1-4,1.0,0.0
195800,Asian,13-17,0.6666666666666666,0.0
195800,Maori,13-17,0.890625,0.046875
195800,Others,13-17,0.8333333333333334,0.041666666666666664
195800,Pacific,13-17,1.0,0.0
195800,Asian,5-12,0.6666666666666666,0.13333333333333333
195800,Maori,5-12,0.82,0.05
195800,Others,5-12,0.8257575757575758,0.022727272727272728
195800,Pacific,5-12,0.9090909090909091,0.09090909090909091
195900,Asian,1-4,0.6153846153846154,0.07692307692307693
195900,Maori,1-4,0.75,0.027777777777777776
195900,Others,1-4,0.8536585365853658,0.012195121951219513
195900,Pacific,1-4,0.8,0.0
195900,Asian,13-17,0.6428571428571429,0.07142857142857142
195900,Maori,13-17,0.9066666666666666,0.013333333333333334
195900,Others,13-17,0.82,0.05
195900,Pacific,13-17,1.0,0.0
195900,Asian,5-12,0.8421052631578947,0.0
195900,Maori,5-12,0.8785046728971962,0.028037383177570093
195900,Others,5-12,0.891156462585034,0.0
195900,Pacific,5-12,1.0,0.0
196000,Asian,1-4,0.8666666666666667,0.0
196000,Maori,1-4,0.6825396825396826,0.1111111111111111
196000,Others,1-4,0.7954545454545454,0.07954545454545454
196000,Pacific,1-4,1.0,0.0
196000,Asian,13-17,0.6428571428571429,0.14285714285714285
196000,Maori,13-17,0.8490566037735849,0.0660377358490566
196000,Others,13-17,0.8314606741573034,0.056179775280898875
196000,Pacific,13-17,0.5,0.25
196000,Asian,5-12,0.8333333333333334,0.05555555555555555
196000,Maori,5-12,0.8837209302325582,0.031007751937984496
196000,Others,5-12,0.8658536585365854,0.018292682926829267
196000,Pacific,5-12,1.0,0.0
196100,Asian,1-4,0.5,0.0
196100,Maori,1-4,0.8,0.0
196100,Others,1-4,0.7777777777777778,0.1111111111111111
196100,Asian,13-17,1.0,0.0
196100,Maori,13-17,1.0,0.0
196100,Others,13-17,0.8461538461538461,0.038461538461538464
196100,Asian,5-12,1.0,0.0
196100,Maori,5-12,0.7619047619047619,0.09523809523809523
196100,Others,5-12,0.7380952380952381,0.023809523809523808
196200,Asian,1-4,0.7777777777777778,0.1111111111111111
196200,Maori,1-4,0.75,0.11363636363636363
196200,Others,1-4,0.8205128205128205,0.04487179487179487
196200,Pacific,1-4,1.0,0.0
196200,Asian,13-17,0.5925925925925926,0.07407407407407407
196200,Maori,13-17,0.8245614035087719,0.08771929824561403
196200,Others,13-17,0.8507462686567164,0.03980099502487562
196200,Pacific,13-17,0.3333333333333333,0.0
196200,Unknown,13-17,0.0,0.0
196200,Asian,5-12,0.8148148148148148,0.037037037037037035
196200,Maori,5-12,0.851063829787234,0.02127659574468085
196200,Others,5-12,0.8792569659442725,0.015479876160990712
196200,Pacific,5-12,1.0,0.0
196300,Asian,1-4,0.875,0.125
196300,Maori,1-4,0.7619047619047619,0.0
196300,Others,1-4,0.7631578947368421,0.05263157894736842
196300,Asian,13-17,0.8,0.0
196300,Maori,13-17,0.8157894736842105,0.07894736842105263
196300,Others,13-17,0.8356164383561644,0.0821917808219178
196300,Asian,5-12,1.0,0.0
196300,Maori,5-12,0.8214285714285714,0.0
196300,Others,5-12,0.8796296296296297,0.018518518518518517
196300,Pacific,5-12,0.0,1.0
196400,Asian,1-4,0.8888888888888888,0.037037037037037035
196400,Maori,1-4,0.64,0.04
196400,Others,1-4,0.7338709677419355,0.056451612903225805
196400,Pacific,1-4,0.75,0.0
196400,Asian,13-17,0.6666666666666666,0.09523809523809523
196400,Maori,13-17,0.8269230769230769,0.09615384615384616
196400,Others,13-17,0.7731958762886598,0.04639175257731959
196400,Pacific,13-17,1.0,0.0
196400,Asian,5-12,0.9122807017543859,0.03508771929824561
196400,Maori,5-12,0.8554216867469879,0.060240963855421686
196400,Others,5-12,0.7857142857142857,0.03383458646616541
196400,Pacific,5-12,1.0,0.0
196500,Asian,1-4,0.5,0.25
196500,Maori,1-4,0.65625,0.125
196500,Others,1-4,0.5,0.0
196500,Asian,13-17,0.5,0.0
196500,Maori,13-17,0.7058823529411765,0.17647058823529413
196500,Others,13-17,0.8181818181818182,0.0
196500,Asian,5-12,0.42857142857142855,0.0
196500,Maori,5-12,0.8333333333333334,0.037037037037037035
196500,Others,5-12,0.8823529411764706,0.0
196500,Pacific,5-12,0.5,0.5
196600,Asian,1-4,0.9444444444444444,0.0
196600,Maori,1-4,0.6551724137931034,0.06896551724137931
196600,Others,1-4,0.7920792079207921,0.0297029702970297
196600,Pacific,1-4,0.6153846153846154,0.15384615384615385
196600,Asian,13-17,0.6666666666666666,0.0
196600,Maori,13-17,0.9333333333333333,0.013333333333333334
196600,Others,13-17,0.8581560283687943,0.028368794326241134
196600,Pacific,13-17,0.7142857142857143,0.14285714285714285
196600,Asian,5-12,0.6875,0.03125
196600,Maori,5-12,0.7874015748031497,0.047244094488188976
196600,Others,5-12,0.847926267281106,0.018433179723502304
196600,Pacific,5-12,0.9090909090909091,0.045454545454545456
196600,Unknown,5-12,1.0,0.0
196700,Asian,1-4,0.9166666666666666,0.0
196700,Maori,1-4,0.74,0.06
196700,Others,1-4,0.8235294117647058,0.0
196700,Pacific,1-4,0.8,0.2
196700,Asian,13-17,0.75,0.16666666666666666
196700,Maori,13-17,0.8478260869565217,0.09782608695652174
196700,Others,13-17,0.7559055118110236,0.047244094488188976
196700,Pacific,13-17,1.0,0.0
196700,Asian,5-12,0.72,0.08
196700,Maori,5-12,0.8584070796460177,0.07964601769911504
196700,Others,5-12,0.8027210884353742,0.0
196700,Pacific,5-12,1.0,0.0
196800,Asian,1-4,0.9230769230769231,0.07692307692307693
196800,Maori,1-4,0.7272727272727273,0.045454545454545456
196800,Others,1-4,0.84,0.04
196800,Pacific,1-4,1.0,0.0
196800,Asian,13-17,0.7272727272727273,0.09090909090909091
196800,Maori,13-17,0.9038461538461539,0.07692307692307693
196800,Others,13-17,0.8439306358381503,0.06358381502890173
196800,Pacific,13-17,1.0,0.0
196800,Asian,5-12,0.9565217391304348,0.0
196800,Maori,5-12,0.8701298701298701,0.03896103896103896
196800,Others,5-12,0.8973384030418251,0.026615969581749048
196800,Pacific,5-12,1.0,0.0
196900,Asian,1-4,0.7857142857142857,0.09523809523809523
196900,Maori,1-4,0.7058823529411765,0.0392156862745098
196900,Others,1-4,0.7920792079207921,0.019801980198019802
196900,Pacific,1-4,1.0,0.0
196900,Asian,13-17,0.717948717948718,0.02564102564102564
196900,Maori,13-17,0.8,0.08571428571428572
196900,Others,13-17,0.7833333333333333,0.04583333333333333
196900,Pacific,13-17,0.9333333333333333,0.0
196900,Asian,5-12,0.8064516129032258,0.016129032258064516
196900,Maori,5-12,0.8562091503267973,0.0457516339869281
196900,Others,5-12,0.8135593220338984,0.03389830508474576
196900,Pacific,5-12,0.9047619047619048,0.0
197000,Asian,1-4,0.7727272727272727,0.13636363636363635
197000,Maori,1-4,0.703125,0.0625
197000,Others,1-4,0.751937984496124,0.06201550387596899
197000,Pacific,1-4,0.5,0.0
197000,Asian,13-17,0.9,0.0
197000,Maori,13-17,0.9032258064516129,0.021505376344086023
197000,Others,13-17,0.841726618705036,0.03597122302158273
197000,Pacific,13-17,0.5,0.0
197000,Asian,5-12,0.8,0.0
197000,Maori,5-12,0.8164556962025317,0.02531645569620253
197000,Others,5-12,0.8295964125560538,0.026905829596412557
197000,Pacific,5-12,0.8,0.0
197100,Asian,1-4,0.8,0.0
197100,Maori,1-4,0.6060606060606061,0.12121212121212122
197100,Others,1-4,0.8,0.05333333333333334
197100,Pacific,1-4,0.0,0.0
197100,Asian,13-17,0.8636363636363636,0.0
197100,Maori,13-17,0.8431372549019608,0.09803921568627451
197100,Others,13-17,0.8238636363636364,0.05113636363636364
197100,Pacific,13-17,1.0,0.0
197100,Asian,5-12,0.896551724137931,0.0
197100,Maori,5-12,0.8545454545454545,0.03636363636363636
197100,Others,5-12,0.8672985781990521,0.03317535545023697
197100,Pacific,5-12,1.0,0.0
197200,Asian,1-4,0.9230769230769231,0.07692307692307693
197200,Maori,1-4,0.7,0.025
197200,Others,1-4,0.8070175438596491,0.05263157894736842
197200,Pacific,1-4,0.8,0.0
197200,Asian,13-17,0.625,0.0625
197200,Maori,13-17,0.8421052631578947,0.017543859649122806
197200,Others,13-17,0.8055555555555556,0.07407407407407407
197200,Pacific,13-17,0.8333333333333334,0.0
197200,Asian,5-12,0.8095238095238095,0.0
197200,Maori,5-12,0.8674698795180723,0.012048192771084338
197200,Others,5-12,0.8717948717948718,0.015384615384615385
197200,Pacific,5-12,0.875,0.0
197300,Asian,1-4,0.9722222222222222,0.0
197300,Maori,1-4,0.6829268292682927,0.07317073170731707
197300,Others,1-4,0.8076923076923077,0.038461538461538464
197300,Pacific,1-4,0.5555555555555556,0.1111111111111111
197300,Asian,13-17,0.7954545454545454,0.06818181818181818
197300,Maori,13-17,0.8686868686868687,0.0707070707070707
197300,Others,13-17,0.8685714285714285,0.04
197300,Pacific,13-17,0.75,0.25
197300,Asian,5-12,0.9367088607594937,0.012658227848101266
197300,Maori,5-12,0.8253012048192772,0.04216867469879518
197300,Others,5-12,0.954337899543379,0.0091324200913242
197300,Pacific,5-12,0.875,0.0625
197400,Asian,1-4,0.8,0.0
197400,Maori,1-4,0.6857142857142857,0.05714285714285714
197400,Others,1-4,0.868421052631579,0.013157894736842105
197400,Pacific,1-4,1.0,0.0
197400,Asian,13-17,0.9230769230769231,0.0
197400,Maori,13-17,0.8444444444444444,0.08888888888888889
197400,Others,13-17,0.8311688311688312,0.05844155844155844
197400,Pacific,13-17,0.6923076923076923,0.15384615384615385
197400,Asian,5-12,0.8,0.0
197400,Maori,5-12,0.8488372093023255,0.05813953488372093
197400,Others,5-12,0.863905325443787,0.011834319526627219
197400,Pacific,5-12,0.8181818181818182,0.09090909090909091
197500,Asian,1-4,1.0,0.0
197500,Maori,1-4,0.75,0.15625
197500,Others,1-4,0.8172043010752689,0.053763440860215055
197500,Pacific,1-4,0.8333333333333334,0.16666666666666666
197500,Asian,13-17,0.5555555555555556,0.1111111111111111
197500,Maori,13-17,0.9827586206896551,0.017241379310344827
197500,Others,13-17,0.8447488584474886,0.0502283105022831
197500,Pacific,13-17,0.5,0.16666666666666666
197500,Asian,5-12,0.8888888888888888,0.037037037037037035
197500,Maori,5-12,0.8461538461538461,0.028846153846153848
197500,Others,5-12,0.8836565096952909,0.024930747922437674
197500,Pacific,5-12,0.8571428571428571,0.047619047619047616
197600,Asian,1-4,0.8506493506493507,0.05194805194805195
197600,Maori,1-4,0.7142857142857143,0.037037037037037035
197600,Others,1-4,0.8305084745762712,0.04600484261501211
197600,Pacific,1-4,0.7692307692307693,0.07692307692307693
197600,Asian,13-17,0.74,0.02
197600,Maori,13-17,0.8793103448275862,0.05172413793103448
197600,Others,13-17,0.7863013698630137,0.07671232876712329
197600,Pacific,13-17,0.7307692307692307,0.11538461538461539
197600,Unknown,13-17,0.0,1.0
197600,Asian,5-12,0.8793969849246231,0.035175879396984924
197600,Maori,5-12,0.8945686900958466,0.019169329073482427
197600,Others,5-12,0.8699609882964889,0.02990897269180754
197600,Pacific,5-12,0.8611111111111112,0.05555555555555555
197700,Asian,1-4,1.0,0.0
197700,Maori,1-4,0.8181818181818182,0.09090909090909091
197700,Others,1-4,0.859375,0.046875
197700,Pacific,1-4,1.0,0.0
197700,Asian,13-17,1.0,0.0
197700,Maori,13-17,0.7272727272727273,0.13636363636363635
197700,Others,13-17,0.8811881188118812,0.0594059405940594
197700,Pacific,13-17,0.6666666666666666,0.3333333333333333
197700,Unknown,13-17,1.0,0.0
197700,Asian,5-12,1.0,0.0
197700,Maori,5-12,0.813953488372093,0.09302325581395349
