SA2 Code,Family Type Code,People Count Code,Dependent Children Count Code,Count
216700,2,5,211,s
238300,2,4,11,6
151000,3,2,911,s
221900,2,4,111,9
321700,1,2,11,342
209400,2,3,111,75
333900,3,3,111,s
137400,1,2,11,480
312800,2,6,311,s
323700,2,3,111,96
229500,2,4,211,60
149800,3,9,415,s
338200,2,4,211,81
318500,2,4,211,54
132500,3,2,11,45
141300,2,6,211,s
235800,3,6,311,s
101400,2,6,311,s
150800,2,3,11,39
315300,2,8,413,s
114400,2,4,911,s
311700,1,2,11,222
360500,2,7,111,s
344000,2,4,11,9
196000,3,6,412,s
242600,3,5,411,6
159900,3,3,911,s
190500,1,2,11,633
103200,1,2,11,141
337400,2,4,111,9
247200,2,4,911,s
201200,2,4,11,s
163600,3,4,211,6
209100,3,4,911,s
182200,1,2,11,156
319900,3,2,911,s
196800,2,8,413,s
249900,3,3,11,6
176500,2,4,911,s
135400,2,8,413,s
340500,2,6,411,s
241200,3,4,111,s
351500,2,3,11,57
224500,3,2,111,24
302400,2,5,311,6
302100,2,3,111,24
187300,3,3,11,6
230200,3,2,911,s
186500,3,5,211,s
173300,2,4,211,93
306200,2,5,911,s
223000,3,3,111,s
252700,3,3,111,s
144700,3,6,211,6
112900,2,5,11,s
154000,2,5,111,12
213800,3,5,211,s
230900,2,5,211,6
150800,2,7,411,s
146700,2,4,111,s
304100,3,3,911,s
178300,2,7,412,s
223600,3,2,111,45
148200,3,6,11,s
197500,3,2,11,21
333800,2,5,311,24
126900,2,5,911,s
325700,2,5,311,s
176600,2,4,211,102
169500,2,4,211,33
134200,3,5,311,s
255300,2,3,911,s
125300,2,4,111,24
103000,3,2,11,30
181200,3,5,311,s
308400,3,4,311,s
329600,2,4,111,9
345800,1,2,11,300
150800,2,5,211,12
350700,2,6,311,s
323400,2,6,311,s
171100,3,4,311,s
162400,3,3,11,s
310900,3,4,211,s
361100,3,3,911,s
161800,3,3,911,s
179700,2,4,211,66
102600,2,5,211,s
156200,2,4,911,s
145200,2,7,211,s
160700,3,9,413,s
199900,3,5,311,s
151800,1,2,11,150
159000,2,3,111,87
196400,2,3,111,96
232000,2,8,413,s
128900,2,6,211,s
140700,3,4,311,12
319200,2,4,211,120
309400,2,3,911,s
131800,3,2,111,48
242800,2,7,211,s
137600,1,2,11,222
227900,2,8,413,s
120300,2,4,111,39
329300,2,4,111,9
327800,2,3,111,27
168600,2,3,911,s
256000,3,5,311,s
204900,2,3,11,9
129400,2,5,911,s
140300,2,4,11,36
344500,3,2,11,21
301100,3,4,11,s
228000,2,6,111,s
356600,3,2,111,18
319500,3,6,11,s
109500,3,5,311,s
217700,3,4,311,s
244700,2,6,411,6
205100,3,3,211,6
323100,3,4,911,s
318200,3,2,111,21
229000,3,4,311,6
140900,2,6,111,s
155900,2,3,111,99
184500,2,3,111,6
230800,3,3,211,45
331300,1,2,11,474
226100,2,6,311,s
244400,2,5,11,s
209100,2,6,11,s
169100,2,8,413,s
194900,3,5,411,s
192000,3,6,412,s
181200,2,6,411,9
253500,3,7,411,s
323200,3,4,311,s
233600,2,6,311,s
347700,2,5,211,s
221800,2,4,911,s
164000,1,2,11,243
246600,2,5,11,s
240800,3,5,111,s
180100,2,4,911,s
347900,3,2,11,9
353200,2,4,211,s
174400,3,6,411,s
145800,2,6,411,15
135000,2,4,11,27
209000,2,8,111,s
202700,3,5,411,s
228700,2,4,211,84
229900,3,2,11,45
165400,3,3,211,18
332400,2,3,11,33
213500,3,4,211,s
238000,3,3,111,6
100700,2,8,412,s
143400,2,3,111,108
108500,3,2,111,21
356500,2,5,11,s
194600,2,4,911,s
166400,2,3,111,54
316600,2,6,411,6
132600,2,7,211,s
155700,2,4,111,21
323100,2,4,11,15
157500,2,10,414,s
141600,2,6,11,s
240000,3,4,311,s
182800,2,3,911,s
150800,2,8,412,6
172200,3,2,911,s
114100,3,4,311,s
242900,2,8,413,s
256400,3,3,111,s
358200,3,3,211,6
326900,2,3,11,33
346600,2,7,412,s
116200,2,5,211,9
165300,2,3,111,90
345700,2,5,211,s
145800,3,5,311,s
170100,2,3,111,42
131700,2,10,413,s
229400,2,5,311,21
193100,3,2,111,66
254200,2,3,111,72
164500,3,3,911,s
163800,2,6,211,s
362900,3,2,11,33
362300,3,2,111,9
340100,3,2,111,18
122100,3,4,111,s
352500,2,6,411,6
220400,3,4,111,s
236500,3,5,411,s
233100,1,2,11,174
133400,2,3,11,9
222200,2,8,413,s
187500,2,8,413,s
105500,2,3,11,30
304200,2,3,111,57
324400,2,5,111,s
330600,1,2,11,249
173600,3,6,412,s
201700,2,8,413,s
168500,1,2,11,771
148600,2,7,911,s
316500,3,2,11,s
115600,3,3,211,s
314000,2,8,411,s
313900,2,3,111,42
186700,2,5,111,s
347400,2,3,111,42
360900,2,3,11,54
149000,2,7,411,s
190800,2,5,311,s
249400,3,4,311,6
344200,2,7,412,s
158300,2,11,415,s
118300,2,4,11,21
207800,2,4,111,12
153400,2,7,412,s
256000,1,2,11,186
115500,2,6,411,6
202900,3,3,211,33
356600,3,5,411,s
229900,2,12,414,s
227300,3,5,411,s
180600,3,4,211,s
127000,2,8,411,s
209800,3,2,11,24
186400,3,4,111,s
159000,3,6,311,s
128100,3,3,211,s
170700,2,3,11,27
215500,3,2,11,6
126000,3,2,11,36
153000,3,2,911,s
360400,2,8,413,s
131600,2,6,211,s
220400,2,7,411,s
239200,2,5,211,9
174000,2,5,11,s
139100,2,7,211,s
170300,2,3,911,s
321000,3,2,111,51
114500,3,3,111,s
120800,2,4,111,30
318800,2,5,111,s
196700,3,7,412,s
142200,2,5,11,6
343400,2,4,111,12
257100,2,5,311,30
171600,2,4,11,6
189400,2,3,11,12
171100,1,2,11,189
222100,3,2,111,27
219500,3,3,111,s
148600,2,13,418,s
138900,3,4,211,s
147100,2,4,11,18
109300,3,2,11,72
104000,3,4,311,s
215300,3,4,11,s
136300,3,3,111,6
210600,1,2,11,258
135300,3,4,311,s
246300,2,6,111,s
358000,2,7,311,s
305900,2,8,311,s
135800,2,4,211,69
351200,2,7,411,s
204200,3,2,911,s
107000,2,3,11,30
202400,2,11,412,s
134700,2,3,111,69
118300,3,4,911,s
231500,3,4,311,12
254600,2,4,11,12
178000,2,5,211,s
315300,2,4,211,96
173400,2,4,911,s
221100,2,5,911,s
254000,3,2,11,42
138600,3,3,211,9
156600,2,5,11,s
115700,2,6,311,s
160100,2,3,11,39
166700,2,5,311,12
145800,3,4,211,9
170800,3,4,311,s
318400,3,6,412,s
197900,3,3,211,18
143300,3,2,111,36
153900,2,4,11,36
130900,2,7,911,s
198700,2,5,911,s
361400,2,3,11,39
212300,3,3,211,12
332500,2,8,412,s
120300,2,6,11,s
187300,3,5,411,6
174900,3,4,111,s
310900,3,2,111,12
352300,2,4,911,s
255800,2,5,11,s
110700,2,5,311,36
203500,3,3,211,18
196600,3,5,411,s
199200,3,3,111,s
352100,3,4,211,s
116700,2,4,11,21
131100,2,3,111,93
323600,2,4,11,9
347100,2,5,211,s
249600,2,6,411,6
125000,2,9,414,s
126400,3,5,311,s
206700,2,6,111,s
195100,2,6,311,s
154700,2,3,111,48
206400,1,2,11,153
234100,2,5,211,s
171200,2,12,414,s
359500,3,5,311,s
105100,3,3,911,s
115400,2,6,411,s
235300,2,4,211,27
155100,2,7,412,9
226700,3,3,111,s
183200,3,3,111,s
223700,2,5,211,s
304700,2,9,411,s
233700,2,8,111,s
176200,2,4,11,30
114200,2,5,11,s
241900,3,3,11,12
312300,3,4,311,s
149800,2,3,111,96
193600,3,4,911,s
359900,3,5,411,s
100100,3,3,211,15
129700,3,3,11,s
341500,2,5,11,s
113500,2,4,211,63
209100,2,8,413,s
150300,3,2,911,s
215100,3,6,412,s
231200,1,2,11,249
241700,3,6,412,s
226900,3,4,111,s
103200,2,5,111,s
159000,2,3,11,75
215900,2,4,111,s
164900,2,3,11,27
217300,3,2,111,36
319900,3,5,311,s
205200,3,2,11,24
362800,2,3,11,12
361500,3,2,911,s
175400,2,5,211,s
318100,2,5,111,s
336900,2,3,11,18
115300,2,6,911,s
123700,3,4,911,s
363300,3,2,11,30
144500,3,2,11,33
127900,3,4,311,6
153300,3,5,411,s
331700,2,7,411,s
252700,1,2,11,189
241000,3,3,11,21
136800,3,4,211,s
160000,2,4,11,18
158200,3,4,211,s
241600,3,2,911,s
151600,2,10,414,s
332700,2,8,413,s
227500,2,7,412,s
140400,2,6,311,s
114700,2,7,412,s
164300,2,6,411,s
159700,2,9,412,s
171800,2,3,111,81
308400,2,5,211,s
219600,3,5,911,s
356800,3,2,11,12
183600,3,6,412,s
360900,2,4,11,15
236900,2,6,411,s
173900,2,5,11,s
256800,2,5,311,21
223100,3,3,11,s
129100,2,3,911,s
318900,2,3,111,30
303200,3,4,311,s
107500,2,6,411,s
308200,2,3,11,24
123600,2,4,111,36
353500,2,4,11,s
217400,2,4,11,9
256000,2,4,211,42
197600,3,3,111,s
318800,3,6,412,s
125700,2,7,111,s
153500,2,7,11,s
125600,3,6,412,s
130900,2,3,111,144
223000,2,5,211,s
156800,3,6,411,s
118700,2,6,111,s
220600,1,2,11,132
327500,2,6,311,s
172000,2,3,111,42
253000,2,6,411,s
181800,3,2,111,12
119900,2,6,111,s
242500,2,5,911,s
341500,2,7,411,s
351700,3,2,111,36
160900,2,4,211,75
304400,3,3,211,24
127500,2,4,111,s
177200,3,5,411,12
187000,2,5,311,15
230000,3,5,411,s
151500,2,8,411,s
349800,2,4,11,6
153100,3,3,211,15
123000,2,7,412,6
301100,2,4,111,6
156200,3,5,411,s
247900,2,4,211,93
221900,2,6,11,s
229700,2,5,311,s
127000,2,7,211,s
319800,2,5,311,s
331700,3,4,311,9
303400,2,5,211,s
201300,3,2,11,9
173300,2,6,211,s
124500,3,4,911,s
201500,2,4,211,162
146800,3,2,111,45
349400,2,8,412,s
256700,3,5,211,s
308100,3,4,211,s
349300,3,2,111,9
176500,2,3,11,42
253100,3,3,111,s
164500,2,5,311,33
101200,3,2,11,9
206600,2,7,412,s
128600,2,5,911,s
240700,3,3,211,63
128900,2,8,413,s
317800,3,5,911,s
188200,3,6,211,s
158500,2,4,111,42
212200,1,2,11,174
222000,2,5,911,s
117000,3,3,11,9
139800,3,5,411,s
187800,2,5,211,6
328000,2,5,111,s
311900,2,5,311,6
139300,2,4,211,162
361600,3,3,111,s
222000,2,3,11,6
192100,2,5,211,12
243300,2,6,411,s
206500,3,5,311,s
130100,2,4,911,s
137600,2,4,11,9
200500,3,5,411,s
350100,2,6,411,s
174400,3,4,111,s
152100,3,6,411,s
250100,3,3,11,s
229500,3,3,211,33
249100,2,5,211,s
183500,2,3,11,24
305100,2,6,111,s
215600,3,2,111,18
106400,2,6,311,s
169200,2,4,111,24
117300,2,4,211,s
182800,3,4,111,s
114000,3,7,411,s
127500,3,2,11,12
202100,2,6,911,s
185400,2,6,411,15
163300,2,7,412,s
215300,3,6,311,s
129900,2,6,111,s
326100,2,7,412,s
335100,3,2,111,27
134900,2,6,311,s
152400,3,4,311,s
165600,2,3,11,21
111900,1,2,11,249
137400,2,6,111,s
193300,3,3,211,30
360800,3,3,111,s
148900,2,5,11,6
143600,2,3,911,s
238000,3,3,11,s
250200,2,5,911,s
105800,3,3,911,s
328300,2,5,211,s
341800,2,3,111,42
132000,2,8,413,s
185800,2,4,11,9
135000,2,9,411,s
340600,2,4,111,s
165500,3,5,311,s
338700,2,6,411,6
126100,2,6,311,s
318600,2,5,111,s
229000,2,8,413,s
239100,2,5,311,30
154200,3,8,412,s
191200,3,2,11,18
307500,3,3,11,6
214600,3,5,411,s
117100,2,10,413,s
141700,2,3,111,57
336400,3,4,311,s
303000,3,4,311,s
170200,3,2,111,9
143200,3,5,311,s
225000,2,4,111,6
245600,3,2,111,54
158400,3,4,111,6
198500,2,7,411,s
153400,2,4,211,195
133900,2,3,11,s
194000,3,3,911,s
234200,3,4,211,s
123300,3,4,211,s
124600,2,5,311,21
339800,2,3,111,21
353100,2,4,211,s
101900,3,3,211,9
151400,3,3,11,15
233000,3,2,111,15
313800,2,3,11,27
140600,2,4,111,12
338400,2,4,11,s
128200,2,5,311,45
162900,2,4,111,6
109600,3,5,411,s
129000,2,9,412,s
121200,2,6,311,s
199600,3,6,412,s
255400,2,7,412,s
356600,3,4,211,s
140500,2,5,11,9
312400,2,6,411,s
165300,3,6,412,6
167600,2,3,111,30
328200,2,4,111,9
353400,3,2,111,6
154000,1,2,11,345
196400,2,5,11,6
129800,2,4,211,135
139100,3,4,911,s
168700,3,4,311,s
178200,2,4,11,9
198700,3,3,11,s
143900,3,3,211,15
312800,2,3,111,48
322100,2,5,111,s
151600,2,12,413,s
126900,2,6,311,s
318300,2,7,411,s
239600,2,6,211,s
301300,3,5,911,s
334300,2,13,414,s
191100,3,2,111,9
221300,3,3,11,s
248200,3,2,11,s
331300,2,5,111,s
142800,2,4,11,18
330100,3,4,311,s
358000,2,7,911,s
305700,3,2,111,s
121700,2,8,411,s
227600,3,3,211,9
312100,3,2,111,s
221900,3,5,311,s
357300,2,6,311,s
240200,2,5,111,s
246600,3,3,211,39
212400,2,4,111,6
190200,3,3,11,s
324600,2,3,11,48
357700,2,7,412,s
222300,2,3,111,18
228300,3,6,412,s
136300,2,5,11,s
170400,2,7,211,s
130600,3,4,311,12
302600,3,3,11,s
311500,2,3,11,39
212000,2,5,111,s
149000,2,11,413,s
166900,3,4,211,s
154700,3,2,11,15
117500,2,4,211,144
334200,2,4,211,78
105900,3,5,211,s
197000,3,3,211,48
348800,2,5,311,45
138700,3,4,311,s
163600,3,3,11,9
350400,2,6,411,s
113300,2,5,11,s
255600,2,8,413,s
249700,3,2,111,42
206600,2,3,111,39
118400,3,2,11,18
324100,3,2,111,6
323300,3,3,11,6
121100,3,4,211,s
208300,2,3,111,72
302000,2,3,111,s
190100,2,3,111,6
242800,3,4,211,s
320600,2,6,211,s
100200,3,5,311,s
353800,3,2,911,s
153200,2,5,111,9
140100,2,4,211,69
113000,3,4,311,s
304100,3,4,11,s
318600,3,2,111,36
349800,3,3,111,s
330800,2,6,111,s
207600,2,3,111,27
335700,3,3,11,6
183500,2,5,211,s
158800,3,2,11,42
242800,2,5,211,6
245300,2,4,111,12
221200,2,5,211,s
171800,2,4,211,132
112200,2,7,411,s
235500,3,2,911,s
174500,2,4,211,51
304100,2,6,411,6
160200,3,3,11,12
102200,2,4,11,6
326000,3,2,11,9
113600,3,2,111,15
236700,3,4,211,s
143600,2,4,111,15
114400,3,2,111,21
318100,2,4,211,66
111300,2,4,111,18
166500,2,4,211,24
173300,3,5,311,s
355400,3,2,11,18
195800,2,5,211,s
107000,2,4,911,s
210000,2,5,11,s
206300,3,2,11,33
204200,2,5,111,s
309800,1,2,11,126
360400,2,3,11,15
242500,3,3,211,24
214700,3,6,412,s
171500,2,7,211,s
200600,2,6,211,s
141600,2,4,211,120
112100,3,5,411,s
160900,2,6,11,s
139100,2,5,211,s
318500,3,3,211,6
171500,2,3,11,81
150800,2,7,211,s
353600,2,6,311,s
130800,2,3,11,27
319800,2,5,11,s
125100,2,4,211,s
218900,2,6,311,6
331000,2,5,211,s
177900,3,3,211,51
119200,2,6,311,s
344500,2,7,211,s
159700,2,5,111,s
219200,2,4,211,15
323600,3,3,111,s
214600,3,2,911,s
173600,2,5,111,s
147000,2,4,11,30
235800,2,6,211,s
305300,3,5,211,s
218200,2,3,111,24
328500,3,3,211,18
251900,2,6,911,s
240900,2,4,11,6
306600,2,4,911,s
342700,2,3,111,24
197800,2,4,211,6
340200,3,2,911,s
215100,3,3,11,9
107400,2,6,211,s
239300,3,4,311,15
241800,2,3,911,s
125300,2,7,211,s
254400,2,3,111,69
230800,3,4,311,12
323400,2,6,911,s
344100,3,3,211,12
313200,2,7,412,s
180100,2,7,411,s
338200,2,6,411,9
107400,1,2,11,99
146100,3,4,111,s
208800,3,6,411,s
213100,2,5,311,12
194800,2,3,11,39
138600,3,5,411,s
200200,3,7,412,s
194600,2,5,11,s
207800,2,8,411,s
149500,2,5,111,9
129200,2,3,111,96
135400,3,3,11,9
159700,2,8,412,s
194600,2,7,411,s
200900,2,5,111,s
123700,3,3,11,9
113400,3,5,411,s
128300,3,2,111,69
231700,3,3,911,s
110500,3,2,911,s
207900,2,4,211,21
196700,2,6,11,s
222500,3,6,412,s
206900,3,3,11,s
100500,2,5,211,s
204600,2,4,211,s
141700,2,4,211,72
191200,3,3,11,6
216300,2,4,911,s
107800,3,3,211,18
123100,2,5,211,9
194300,3,3,111,6
126500,3,2,111,24
168300,2,5,911,s
155800,2,7,311,s
237800,2,6,911,s
185700,3,5,411,s
127000,3,2,11,72
315400,2,5,211,s
139400,3,4,311,s
245900,2,4,111,15
303300,2,8,413,s
212900,2,4,211,18
177300,3,3,111,12
143300,3,4,211,s
127100,3,9,412,s
173100,1,2,11,219
126800,2,3,111,42
129800,3,4,211,s
181100,2,4,11,9
185200,2,4,111,s
339200,3,2,111,12
216300,2,9,412,s
228700,3,5,311,s
313400,3,3,111,s
196400,2,4,911,s
316000,2,3,11,21
116500,2,3,111,54
244900,2,8,411,s
118500,2,4,111,42
223200,3,3,211,s
252300,2,4,211,15
130900,2,5,911,s
167100,3,4,211,s
146600,3,4,111,s
106900,3,2,111,42
179600,3,4,11,s
100400,2,5,211,s
129000,2,4,211,63
184000,2,3,11,27
310100,2,4,111,6
181900,3,2,11,6
201400,3,3,211,30
225900,2,4,111,9
148500,2,5,211,12
354700,3,4,11,s
130800,3,3,11,9
182700,3,3,211,9
238100,2,5,911,s
214900,2,3,11,69
159700,3,4,911,s
243500,2,3,111,69
171100,2,6,211,s
330600,2,4,911,s
330000,3,3,111,s
173400,3,5,211,s
358100,2,3,911,s
163500,2,6,911,s
311500,2,5,111,s
164000,2,6,211,s
147500,2,11,413,s
241600,3,3,911,s
146100,3,4,11,s
100200,2,4,111,9
203500,3,6,411,s
103200,2,6,211,s
137300,2,3,111,66
321900,2,3,111,66
347300,2,3,11,s
187200,2,6,11,s
237700,2,3,111,18
138300,2,9,111,s
160500,3,12,417,s
200900,3,2,111,66
112400,3,3,111,9
151000,3,4,311,21
164800,3,3,11,s
328600,2,4,111,21
253500,3,4,311,6
129200,3,3,111,s
154900,3,3,111,9
120600,2,4,111,24
236700,3,2,111,15
171200,2,5,111,s
110900,2,4,111,9
156600,2,5,111,12
160800,2,6,311,s
329800,3,5,111,s
117000,2,5,111,s
220300,3,5,311,s
174700,3,4,211,s
164300,3,3,211,9
254500,3,8,413,s
196200,2,6,411,12
188400,2,4,11,9
153300,3,3,211,15
351300,3,3,211,27
357900,2,4,111,9
186000,3,4,211,6
102900,3,3,211,6
130000,2,3,11,51
168000,2,7,412,s
119400,3,3,111,s
240700,3,6,111,s
179700,3,3,211,9
241100,3,3,211,18
224700,3,3,111,s
152000,2,7,211,s
143300,3,3,111,s
217600,2,6,211,s
173600,2,5,11,s
103900,2,6,411,s
306000,3,5,111,s
250600,2,4,911,s
138300,3,4,311,9
338100,3,2,11,6
238000,2,4,911,s
107000,2,3,111,60
153600,2,5,211,12
176800,3,5,11,s
139800,3,4,211,s
103100,2,4,911,s
328600,3,8,911,s
112800,3,4,111,s
102800,2,4,211,63
353900,2,4,211,18
157700,2,5,911,s
253700,2,5,111,s
235600,3,2,111,36
201700,2,3,11,27
302300,3,2,11,15
311900,3,6,412,s
159100,2,4,111,18
168800,3,4,311,s
241800,2,4,11,30
221100,2,4,211,39
230000,2,6,111,s
162100,3,3,11,18
149300,2,3,911,s
223300,2,4,111,s
106100,3,2,911,s
241700,2,5,311,30
308600,2,6,311,s
151000,3,7,311,s
180800,2,3,11,18
161300,2,6,11,s
117100,3,2,11,15
138500,2,3,11,54
206900,2,7,412,s
116600,2,5,911,s
338300,2,4,111,9
230200,3,5,411,s
247700,3,4,11,s
156200,3,5,211,s
150800,3,5,11,s
106800,3,4,211,s
241400,2,5,211,6
243500,3,3,11,s
119600,2,5,111,s
227900,3,3,911,s
170900,2,6,211,s
163900,2,4,211,81
317300,3,3,211,24
216300,3,7,413,s
305000,2,8,413,s
312800,2,6,111,s
355200,2,8,413,s
139000,3,4,11,s
177000,3,3,911,s
324300,2,5,211,s
154200,2,3,11,66
176900,2,7,911,s
141800,3,4,311,s
199400,2,6,11,s
170400,2,6,311,s
134400,3,8,211,s
318700,2,7,211,s
104600,3,6,311,s
158100,2,5,311,72
350200,2,6,311,s
182100,2,6,411,12
124300,2,3,11,63
198800,2,4,11,12
218100,2,5,111,s
109900,3,3,111,s
341400,2,4,11,6
210900,3,5,411,6
142800,3,4,911,s
135600,2,6,411,6
234800,2,3,11,45
306600,2,3,11,39
321200,2,4,211,15
155800,2,8,211,s
173300,2,5,111,6
130900,2,5,11,9
305200,2,4,11,s
157500,2,8,111,s
207800,2,4,911,s
127800,2,4,111,15
204100,3,3,111,s
161000,2,3,11,48
148100,3,4,11,s
161100,2,7,412,s
166300,3,3,11,s
176100,3,2,11,27
192400,2,4,11,s
344700,2,5,211,s
149200,2,5,211,6
228700,2,6,411,6
151200,2,5,211,9
188400,2,6,311,s
209100,3,4,111,s
255900,3,2,11,6
190500,2,7,412,s
130900,2,6,311,s
360600,2,7,311,s
309500,2,5,111,s
121700,2,4,111,6
257800,2,7,412,s
315700,2,4,11,9
211800,2,7,412,s
138000,2,3,11,66
153600,3,3,111,9
136600,2,11,412,s
145400,1,2,11,6
137800,2,4,911,s
113600,3,3,111,s
184800,2,6,311,s
254600,2,5,111,s
106600,3,2,111,51
116400,2,5,211,s
123700,3,2,11,54
177500,2,6,311,s
125500,3,3,11,s
324400,2,5,311,12
194700,2,6,411,s
115700,2,6,111,s
349400,2,7,412,s
306100,1,2,11,126
122300,3,4,211,6
107400,2,5,11,s
176500,3,6,311,s
178500,2,4,11,18
221200,2,3,111,18
225400,2,4,111,s
327600,3,6,111,s
147000,1,2,11,240
209400,2,3,11,42
306200,3,3,211,18
155800,3,6,412,s
222600,3,2,911,s
252000,2,4,11,s
122800,2,7,311,s
108600,3,3,111,s
254200,2,3,11,36
118300,2,9,414,s
310400,2,8,411,s
305000,3,4,211,s
197000,2,7,311,s
215100,2,4,211,93
225100,1,2,11,216
251900,2,5,111,s
171600,3,4,111,s
190200,2,4,911,s
220300,2,6,411,9
190100,2,5,911,s
202700,2,7,311,s
155700,2,6,911,s
336300,3,4,311,s
233500,3,3,211,s
148900,2,5,111,12
151000,2,8,111,s
229000,3,4,111,s
232500,3,3,11,s
120200,3,2,111,30
127200,2,6,11,s
195000,2,6,411,s
362900,2,4,111,12
328600,2,9,311,s
353300,2,3,11,33
303600,2,6,411,s
345200,2,4,11,s
190200,2,4,211,60
124800,3,8,413,s
233300,3,4,211,s
332500,2,3,911,s
236000,2,5,911,s
315500,3,4,311,s
162000,2,7,412,6
172200,2,4,111,12
122400,3,4,11,6
154200,2,8,412,s
120500,3,4,111,s
337200,2,7,411,s
307600,3,3,211,15
174000,3,5,311,s
236300,3,4,311,s
195100,3,3,211,27
214300,3,2,111,6
243300,2,4,11,9
240300,2,7,311,s
199600,1,2,11,219
104500,2,5,311,18
252300,3,3,111,s
352100,3,7,412,s
310600,3,2,11,9
158000,3,3,211,15
233200,3,2,11,27
211300,2,5,311,18
230800,2,10,414,s
258900,1,2,11,s
165600,3,2,911,s
300900,3,4,311,s
354900,2,8,413,s
330600,2,3,11,33
193600,2,4,11,s
232000,3,4,11,s
134500,2,5,311,s
191200,2,4,11,15
186300,3,5,411,s
117600,3,2,911,s
109300,1,2,11,507
226900,3,3,111,s
162600,2,4,111,6
123200,2,3,11,51
343400,3,2,11,9
105100,2,6,211,s
230700,3,4,111,s
158200,2,3,111,99
207800,2,3,11,42
313700,2,3,111,45
225100,3,5,311,s
151400,2,4,211,84
210400,3,2,11,21
174000,3,4,211,s
109000,3,3,111,s
322700,2,6,111,s
338700,2,5,311,39
173200,3,3,111,s
254100,2,3,11,18
243300,2,5,311,24
122100,3,3,11,6
203600,3,5,211,s
317700,2,5,11,s
142800,2,5,911,s
339400,1,2,11,255
103100,2,3,11,30
129700,2,7,211,s
149500,1,2,11,162
182900,3,5,311,s
102500,2,5,11,s
194500,3,2,111,s
249500,3,2,11,54
161600,3,5,311,s
355700,2,5,11,s
118000,2,4,11,21
164800,2,7,412,s
206000,3,7,311,s
239000,3,5,411,s
104500,3,6,911,s
117000,2,7,211,s
204400,2,4,11,6
180500,2,4,911,s
179200,3,3,111,s
301200,2,6,311,s
133600,1,2,11,414
223600,3,2,11,24
128000,3,3,211,9
303300,2,4,911,s
215200,1,2,11,255
247200,2,3,111,63
327900,3,3,11,6
325600,3,5,411,s
323700,3,2,11,36
207400,2,4,111,s
160400,2,7,411,s
249400,2,5,211,6
150000,2,6,211,6
230300,2,5,911,s
235400,2,4,111,6
179000,2,4,11,s
205400,3,3,11,s
229800,3,3,211,21
236500,3,2,11,51
233800,2,4,211,24
162000,3,4,211,s
240900,3,4,311,s
360900,2,4,111,27
232800,3,4,311,s
180900,2,8,411,s
338500,3,5,411,s
317400,2,5,111,6
235700,2,7,311,s
138300,2,8,111,s
174300,2,4,211,39
111300,2,6,111,s
158200,2,4,211,165
193200,3,2,911,s
337200,3,2,11,6
301000,1,2,11,231
123900,2,5,211,s
305500,1,2,11,168
159000,2,7,211,s
125900,2,6,411,s
120400,3,4,111,s
252500,2,5,211,s
205500,2,4,111,s
181100,2,6,411,s
306800,2,5,111,s
183000,2,5,211,s
313600,3,3,211,s
177000,3,4,11,s
176500,3,5,411,s
169000,1,2,11,177
118100,3,4,311,s
324600,2,3,111,60
228600,3,2,111,21
190200,3,3,111,s
140100,2,6,411,6
181200,2,4,211,111
180000,2,4,111,6
200600,2,6,411,9
185900,3,5,311,s
157100,3,5,111,s
160100,2,5,311,33
351200,3,2,111,30
153500,2,4,11,15
312400,2,5,111,s
243700,3,3,11,s
164000,2,4,911,s
222500,2,5,311,18
249800,2,3,11,27
340300,3,4,11,s
113500,2,5,311,15
125700,2,7,311,s
320700,3,3,111,s
109000,2,3,11,36
130800,3,6,311,s
118700,2,6,311,s
363300,3,5,411,s
304200,3,3,111,s
316700,1,2,11,12
336800,2,4,911,s
128800,3,3,11,6
165700,2,4,111,12
127000,2,3,111,117
127900,2,7,411,s
165200,3,3,11,s
242500,2,9,311,s
187900,2,5,211,s
331800,2,5,211,s
237100,3,4,311,6
149100,3,5,111,s
124100,3,3,211,s
116000,2,4,111,s
245500,2,5,911,s
112600,2,5,911,s
155200,2,8,413,s
164400,2,6,11,s
138300,3,3,211,21
195600,1,2,11,159
352000,2,7,311,s
247000,1,2,11,303
196400,3,2,11,27
321800,2,5,211,6
159900,2,6,411,6
317300,3,3,11,9
192800,2,4,211,57
157000,2,7,411,s
159300,3,5,411,s
335700,3,3,111,s
248900,3,3,11,6
309000,2,3,111,12
189300,2,6,411,9
114700,3,2,11,21
170500,3,8,911,s
227700,2,3,111,15
110100,2,5,911,s
127700,2,4,111,21
235500,3,6,412,s
176600,3,4,211,s
101600,3,7,413,s
144000,3,4,11,s
256500,3,2,111,6
165700,3,2,11,27
190900,2,6,411,12
195400,2,3,911,s
155800,2,9,414,s
139500,2,6,311,s
148700,3,5,411,s
343800,2,5,111,s
195300,3,5,111,s
172700,2,6,211,s
312700,3,4,311,s
355100,2,5,311,9
191500,1,2,11,153
137500,2,5,211,6
351000,2,6,311,s
127300,2,7,412,s
225200,3,5,111,s
106600,2,4,11,6
250100,3,4,111,s
245900,2,6,11,s
106800,3,4,11,s
323300,2,5,211,6
168500,2,5,111,s
107400,3,2,911,s
184700,3,2,11,6
334200,2,6,411,s
147100,2,4,111,12
205400,2,7,412,s
202600,2,6,411,12
353300,2,4,11,12
205900,2,7,311,s
323600,2,5,111,s
167200,2,4,211,36
247200,2,3,11,54
229000,3,4,11,s
